id,answer
CORP-TAX-039,"licher Vorschriften entfällt. 2. Die Lieferung von Gütern und Dienstleistungen, die nicht mit dem Verkauf von Waren verbunden sind, ist nicht steuerbar. 3. Die Leistungen, die mit dem Verkauf von Waren verbunden sind, sind steuerbar, wenn sie nicht mit dem Verkauf von Waren verbunden sind. 4. Die Leistungen, die mit dem Verkauf von Waren verbunden sind, sind steuerbar, wenn sie nicht mit dem Ver"
CORP-TAX-040,unde liegt.
CORP-TAX-041,ne der Veräußerung oder des Ausscheidens der Beteiligung. 2. Der Zinsvortrag kann auf Antrag des Steuerpflichtigen gegenüber der Abgabenbehörde erfolgen. 3. Der Zinsvortrag kann auf Antrag des Steuerpflichtigen auch auf die Veräußerung oder den Ausscheid des Beteiligungsvermögens erfolgen. 4. Der Zinsvortrag kann auf Antrag des Steuerpflichtigen auch auf die Veräußerung oder den
CORP-TAX-042,"kehrsgesetz 1973), ist steuerpflichtig."
CORP-TAX-043,"lage, die für die Ausführung von Umsatzbarbeiten, die nicht mit der Abgabenveranlagung zusammenhängen, d. h. auch nicht mit der Abgabenveranlagung zusammenhängen, die nicht mit der Abgabenveranlagung zusammenhängen, die nicht mit der Abgabenveranlagung zusammenhängen, die nicht mit der Abgabenveranlagung zusammenhängen, die nicht mit der Abgabenveranlagung zusammenhängen, die nicht mit der Abgabenveranlagung zusammen"
CORP-TAX-044,der Höhe des Verlustes des Vorjahrssatzes des Einkommensteuergesetzes 1988 abzuziehen. b) Der Verlustabzug nach Maßgabe des § 18 Abs. 6 des Einkommensteuergesetzes 1988 beträgt in der Höhe des Verlustes des Vorjahresbetrages des Einkommensteuergesetzes 1988 1/2 des Betrages des Vorjahresbetrages des Einkommensteuergeset
CORP-TAX-045,ne der Veräußerung oder des Ausscheidens der Beteiligung. 2. Der Zinsvortrag kann auf Antrag des Steuerpflichtigen gegenüber der Abgabenbehörde erfolgen. 3. Der Zinsvortrag kann auf Antrag des Steuerpflichtigen auch auf die Veräußerung oder den Ausscheid des Beteiligungsvermögens erfolgen. 4. Der Zinsvortrag kann auf Antrag des Steuerpflichtigen auch auf die Veräußerung oder den
CORP-TAX-046,"18 Abs. 1 Z 1 und 6 bis 9 des Einkommensteuergesetzes 1988. 3. Ausgaben im Sinne des § 18 Abs. 1 Z 1 und 6 bis 9 des Einkommensteuergesetzes 1988, die sich auf die Gewerbebetriebe beziehen, 4. Ausgaben im Sinne des § 18 Abs. 1 Z 1 und 6 bis 9 des Einkommensteuergesetzes 1988,"
CORP-TAX-047,zen der Veranlagung nicht mehr gegeben sind (Mantelkauf).
CORP-TAX-048,"sterreichische Gesetze) oder einer Kasse der Arbeitnehmer (§ 22 BMSVG) entstehen, sind diese Bezüge und Vorteile nur mit 25% zu erfassen."
CORP-TAX-049,12a Abs. 1) nicht berücksichtigt wird.
CORP-TAX-050,"einem Vertragsstaat zugerechnete Person oder ein Unternehmen des anderen Vertragsstaates erzielt, wird als Dividende bezeichnet."
CORP-TAX-051,"die Körperschaften. – Die Körperschaften, die nach dem Inkrafttreten dieses Gesetzes in die Unternehmensgruppe eintritt, gilt als unbeschränkt steuerpflichtig."
CORP-TAX-052,"eteiligungsgemeinschaft und dem Grund-, Stamm- oder Genossenschaftskapital der Beteiligungsgemeinschaft. – Die Beteiligungsgemeinschaft ist ab Zugehörigkeit der Beteiligungsgemeinschaft in das Unternehmen einzufügen."
CORP-TAX-053,ßerungskosten und sonstige Wertänderungen für diese steuerwirksam sein sollen (Option zugunsten der Steuerwirksamkeit der Beteiligung) nicht zu berücksichtigen.
CORP-TAX-054,werb von Grundstücken; 3.b)die Leistungen von Personenvereinigungen zur Erwerb von Grundstücken; 3.c)die Leistungen von Personenvereinigungen zur Erwerb von Grundstücken; 3.d)die Leistungen von Personenvereinigungen zur Erwerb von Grundstücken; 3.e)die Leistungen von Personenvereinigungen zur Erwerb von Grundstücken; 3.f)die Leistungen von Personenvereinigungen zur Erwerb von Grundst
CORP-TAX-055,"Passiveinkünfte wird so berechnet, dass die gesamte Einkünfte der Körperschaft im Zeitraum des Vorliegens des Anspruchs auf die Körperschaft auf das Zeitraum des Vorliegens des Anspruchs auf die Körperschaft beschränkt werden. 2. Die Einkünfte werden so berechnet, dass die gesamte Einkünfte der Körperschaft im Zeitraum des Vorliegens des Anspruchs auf die Körperschaft auf das Zeitraum des Vor"
CORP-TAX-056,"eneinzelgüter, die sich in der Gesellschaft aufteilen, die sich in der Gesellschaft aufteilen, die sich in der Gesellschaft aufteilen, die sich in der Gesellschaft aufteilen, die sich in der Gesellschaft aufteilen, die sich in der Gesellschaft aufteilen, die sich in der Gesellschaft aufteilen, die sich in der Gesellschaft aufteilen, die sich in der Gesellschaft aufteilen, die sich in der Gesellschaft aufteilen, die sich in der Gesellschaft aufteilen, die sich in"
CORP-TAX-057,", die nach den Abgabenvorschriften als Vorauszahlungspflichtigen die Zahlung von Abgaben verlangen, die zur Durchführung der Abgabengesetze erforderlich sind, begehen."
CORP-TAX-058,"die nicht mit der Kreditgewährung des Unternehmens selbst in Verbindung steht, beantragen."
CORP-TAX-059,"forderungen des § 41 entsprechen, so ist die Verpflichtung zur Zahlung der Säumniszuschlag abzusprechen. (3)Säumniszuschläge werden nach Maßgabe der Bestimmungen des § 239 bis zur Rückzahlung des Säumniszuschlags oder zur Überrechnung des Säumniszuschlags über Antrag des zur Verfügung über das Säumniszuschlag Berechtigten umzubuchen oder zu überrechnen."
CORP-TAX-060,k zu unterzeichnen ist.
TAX-INTL-001,"lik Deutschland besteuert werden dürfen, abzüglich der Einkünfte oder Vermögen, die nach dem Abkommen von der Besteuerung in der Bundesrepublik Deutschland besteuert werden dürfen, abzüglich der Einkünfte oder Vermögen, die nach dem Abkommen von der Besteuerung in der Bundesrepublik Deutschland besteuert werden dürfen, abzüglich der Einkünfte oder Vermögen, die nach dem Abkommen von der Besteuerung in der Bundesrepublik Deutschland besteuert werden"
TAX-INTL-002,"lik Deutschland besteuert werden dürfen, abzüglich der Einkünfte oder Vermögen, die nach dem Abkommen von der Besteuerung in der Bundesrepublik Deutschland besteuert werden dürfen, abzüglich der Einkünfte oder Vermögen, die nach dem Abkommen von der Besteuerung in der Bundesrepublik Deutschland besteuert werden dürfen, abzüglich der Einkünfte oder Vermögen, die nach dem Abkommen von der Besteuerung in der Bundesrepublik Deutschland besteuert werden"
TAX-INTL-003,"etzesnummer=10003940&ShowPrintPreview=True (2)Die mit der Entgegennahme von Barzahlungen (§ 211 Abs. 1 Z 5) betrauten Organe des Finanzamtes Österreich oder des Amts für Betrugsbekämpfung haben die damit verbundenen Tätigkeiten auch für jede andere Einrichtung der Bundesfinanzverwaltung, außer für das Zollamt Österreich, auszuüben. (Anm.: Abs. 3 aufgehoben durch Art."
TAX-INTL-004,"fte, die nach dem Abkommen in der Republik Österreich besteuert werden dürfen, wird die Bemessungsgrundlage der deutschen Steuer auf die Bemessungsgrundlage der Republik Österreich beschränkt. b) Die Einkünfte aus der Republik Österreich werden nicht unter Berücksichtigung der Doppelbesteuerung berücksichtigt. c) Die Einkünfte, die nach dem Abkommen in der Republik Österreich besteuert werden dürfen, werden nicht unter Berücksichtigung der D"
TAX-INTL-005,"vollendet; 24.die Leistungen der Kranken-, Pflege- und Sozialdienste; 25.die Leistungen der öffentlichen Einrichtungen, die für die öffentliche Wohlfahrt bestimmt sind; 26.die Leistungen der öffentlichen Einrichtungen, die für die öffentliche Wohlfahrt bestimmt sind; 27.die Leistungen der öffentlichen Einrichtungen, die für die öffentliche Wohlfahrt bestimmt sind; 28.d"
TAX-INTL-006,"ung oder Pacht nicht belegt sind, wird die Vermietung und/oder Pacht nicht befreit."
TAX-INTL-007,"standes durch die Nutzung einer elektronischen Schnittstelle, beispielsweise eines Marktplatzes, einer Plattform, eines Portals oder Ähnlichem, an einen Nichtunternehmer durchgeführt, so wird die Bearbeitung oder Verarbeitung des Gegenstandes als Verwaltung oder Verwaltung von Rechten bezeichnet."
TAX-INTL-008,"atsbürger des Staates, in dem sie die Hauptwohnstätte hat, oder die Person ist Staatsbürger des Staates, in dem sie die Hauptwohnstätte hat, und die Hauptwohnstätte ist in einem anderen Staat, so gilt sie als nur in dem Staat ansässig, in dem die Hauptwohnstätte liegt."
TAX-INTL-009,"vollendet; 24.die Leistungen der Kranken-, Pflege- und Sozialdienste; 25.die Leistungen der öffentlichen Einrichtungen, die für die öffentliche Wohlfahrt bestimmt sind; 26.die Leistungen der öffentlichen Einrichtungen, die für die öffentliche Wohlfahrt bestimmt sind; 27.die Leistungen der öffentlichen Einrichtungen, die für die öffentliche Wohlfahrt bestimmt sind; 28.d"
TAX-INTL-010,"onds gemäß § 108b oder als Überweisung der Abfertigung an ein Versicherungsunternehmen zum Ausschließlichen Erwerb von Anteilen an einem prämienbegünstigten Pensionsinvestmentfonds gemäß § 108b, bis zum 31. August des Jahres 2023, sind steuerpflichtig."
TAX-INTL-011,"ige Beiträge, die er in der Vergangenheit erhalten hat, die nicht steuerbar ausgezahlt wurden, oder die er in der Vergangenheit erhalten hat und nicht steuerbar ausgezahlt wurden, oder die er in der Vergangenheit erhalten hat und nicht steuerbar ausgezahlt wurden, oder die er in der Vergangenheit erhalten hat und nicht steuerbar ausgezahlt wurden, oder die er in der Vergangenheit erhalten hat und nicht steuerbar ausgezahlt wurden, oder die er in der Vergangenheit erhalten hat"
TAX-INTL-012,", die nach dem Abkommen von der Besteuerung in der Republik Österreich besteuert werden dürfen, die nicht unter den in der Republik Österreich ansässigen Einkünften versteht."
TAX-INTL-013,"men sind, werden nicht besteuert."
TAX-INTL-014,inschaftsgebiet ist und das nicht in das Inland der Europäischen Union gehört.
TAX-INTL-015,"der Einkommensteuer zu besteuern. b) Die Einkünfte aus der Republik Österreich werden nicht unter Buchstabe b fallen, wenn sie in der Republik Österreich gelegene Vermögenswerte sind. c) Die Einkünfte aus der Republik Österreich werden nicht unter Buchstabe b fallen, wenn sie in der Republik Österreich gelegene Vermögenswerte sind, die nach dem Vertrag über die Beendigung der Doppelbesteuerung zwischen der Bundesrepublik Deutschland und der Republik Ö"
TAX-INTL-016,2006 I 1046)
TAX-INTL-017,"älle von Anwartschaften an eine andere BV-Kasse erhoben werden, und die nicht mehr als 1,5% des Bemessungsgrundlage betragen."
TAX-INTL-018,"folge des Tätigkeitsstaates, so dass die Besteuerung im Tätigkeitsstaat erst nachträglich erfolgt, ist die Besteuerung im Tätigkeitsstaat nicht zuständig."
TAX-INTL-019,"die in diesem Staat ansässige Person begeht, 2. die in diesem Staat ansässige Person in einem Vertragsstaat überlässt, oder 3. die in diesem Staat ansässige Person in einem Vertragsstaat überlässt, oder 4. die in einem Vertragsstaat ansässige Person in einem Vertragsstaat überlässt."
TAX-INTL-020,epflichtigen in der Regel der Finanzamt für die Inland-Unternehmen des Bundes.
TAX-INTL-021,"ige Gesellschaft gezahlt werden. b) Die Bemessungsgrundlage für die Steuer wird die Bemessungsgrundlage für die Besteuerung in der Republik Österreich erweitert, so dass die Einkünfte aus der Republik Österreich und die in der Republik Österreich gelegenen Vermögenswerte, die nach diesem Abkommen in der Republik Österreich besteuert werden dürfen, nicht unter Buchstabe b fallen. c) Die Bemessungsgrundlage für die Besteuerung wird die Bemessungs"
TAX-INTL-022,21
TAX-INTL-023,of 83
TAX-INTL-024,"idung der Doppelbesteuerung von Einkommen und Vermögen, das am 1. Januar 2024 in Kraft tritt."
TAX-INTL-025,einem bestimmten Zeitpunkt nach dem 31. Dezember des Vorjahrsschülers des Vorjahrsschülers des Vorjahres des Folgejahres 1. Jahrzehnder des Vorjahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Fol
TAX-INTL-026,Z 6 aufgehoben)
TAX-INTL-027,"he-(Versorgungs-)Bezüge, die auf Grund gesetzlicher Regelung erhalten werden, die für die Beschäftigung von Personen in bestimmten Berufen und in bestimmten Branchen vorgesehen sind, erhalten."
TAX-INTL-028,"ögen, aus der Verwaltung von Vermögenswerten, aus der Verwaltung von Vermögenswerten, aus der Verwaltung von Vermögenswerten, aus der Verwaltung von Vermögenswerten, aus der Verwaltung von Vermögenswerten, aus der Verwaltung von Vermögenswerten, aus der Verwaltung von Vermögenswerten, aus der Verwaltung von Vermögenswerten, aus der Verwaltung von Vermögenswerten, aus der Verwaltung von Vermögens"
TAX-INTL-029,")Die Vorausmeldung muss die folgenden Informationen enthalten: (a) die Identität des Unternehmens; (b) die Identität des Unternehmens, der Person, die die Vorausmeldung abgibt; (c) die Identität des Unternehmens, der Person, die die Vorausmeldung abgibt; (d) die Identität des Unternehmens, der Person, die die Vorausmeldung abgibt; (e) die Identität des Unternehmens, der Person, die die Vorausmeldung abgibt"
TAX-INTL-030,ommens nicht erlaubt.
TAX-INTL-031,"en Personen nicht in die Steuerpflicht des anderen Unternehmens eingestellt werden. (3) Zu Artikel 6 Es besteht Einverständnis, dass die Vertreterbetriebsstätten von Unternehmen, die auf dem Gebiet der Steuern besteuert werden, nicht als Vertreterbetriebsstätten von anderen Unternehmen eingestellt werden, wenn die Vertreterbetriebsstätten von Unternehmen, die auf dem Gebiet der Steuern besteuert werden, nicht zur Vertreterbetriebsstätte des"
TAX-INTL-032,"meldung muss den Antrag auf Rückzahlung oder Erstattung, die von der Abfuhrpflichtigen bereitgestellte Beweise und die von der Abfuhrpflichtigen bereitgestellten Ausgaben beifügen."
TAX-INTL-033,der Arbeitnehmer durch das Massenbeförderungsmittel sind in der Regel steuerpflichtig.
TAX-INTL-034,"stens aber 400 Euro jährlich rückzuerstatten (SV -Rückerstattung). Bei Steuerpflichtigen, die Anspruch auf den Zuschlag gemäß Abs. 5 Z 3 haben, ist der maximale Betrag der SV-Bonus um 804 Euro erhöht (SV-Bonus). 4. Ergibt sich bei Steuerpflichtigen, die Anspruch auf den (erhöhten) Pensionistenabsetzbetrag haben, nach Abs. 1 und 2 eine Einkommen"
TAX-INTL-035,21
TAX-INTL-036,of 140
TAX-INTL-037,", die nach dem Abkommen von der Besteuerung in der Republik Österreich besteuert werden dürfen, die nicht unter den in der Republik Österreich ansässigen Einkünften versteht."
TAX-INTL-038,"Leistungen, die regelmäßig mit dem Betrieb eines Museums verbunden sind, c)die Leistungen, die regelmäßig mit dem Betrieb eines Krankenhauses verbunden sind, d)die Leistungen, die regelmäßig mit dem Betrieb eines Krankenhauses verbunden sind, e)die Leistungen, die regelmäßig mit dem Betrieb eines Krankenhauses verbunden sind, f)die Leistungen, die regelmäßig mit dem Betrieb eines Krankenhauses verbunden sind, g)die Le"
TAX-INTL-039,21
TAX-INTL-040,einem bestimmten Zeitpunkt nach dem 31. Dezember des Vorjahrsschülers des Vorjahrsschülers des Vorjahres des Folgejahres 1. Jahrzehnder des Vorjahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Fol
TAX-INTL-041,"Leistungen, die regelmäßig mit dem Betrieb eines Museums verbunden sind, c)die Leistungen, die regelmäßig mit dem Betrieb eines Krankenhauses verbunden sind, d)die Leistungen, die regelmäßig mit dem Betrieb eines Krankenhauses verbunden sind, e)die Leistungen, die regelmäßig mit dem Betrieb eines Krankenhauses verbunden sind, f)die Leistungen, die regelmäßig mit dem Betrieb eines Krankenhauses verbunden sind, g)die Le"
TAX-INTL-042,einem bestimmten Zeitpunkt nach dem 31. Dezember des Vorjahrsschülers des Vorjahrsschülers des Vorjahres des Folgejahres 1. Jahrzehnder des Vorjahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Fol
TAX-INTL-043,"Leistungen, die regelmäßig mit dem Betrieb eines Museums verbunden sind, c)die Leistungen, die regelmäßig mit dem Betrieb eines Krankenhauses verbunden sind, d)die Leistungen, die regelmäßig mit dem Betrieb eines Krankenhauses verbunden sind, e)die Leistungen, die regelmäßig mit dem Betrieb eines Krankenhauses verbunden sind, f)die Leistungen, die regelmäßig mit dem Betrieb eines Krankenhauses verbunden sind, g)die Le"
TAX-INTL-044,oder für die Beförderung von Waren oder Dienstleistungen erhält.
TAX-INTL-045,21
TAX-INTL-046,"1 des Einkommensteuergesetzes 1988, bis einschließlich des Wirtschaftsjahres 1997 (1996/97) nicht besteuert."
TAX-INTL-047,einem bestimmten Zeitpunkt nach dem 31. Dezember des Vorjahrsschülers des Vorjahrsschülers des Vorjahres des Folgejahres 1. Jahrzehnder des Vorjahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Folgejahres des Fol
TAX-INTL-048,", die nach dem Abkommen von der Besteuerung in der Republik Österreich besteuert werden dürfen, die nicht unter den in der Republik Österreich ansässigen Einkünften versteht."
TAX-INTL-049,"der letzten drei Jahre abgegebenen Abgabenarten, die nicht von einem Auftrag zur begleitenden Kontrolle (§ 153d) umfasst waren. 4.Sie ist in der Regel auf alle Abgabenarten angewandt, die nicht von einem Auftrag zur begleitenden Kontrolle (§ 153d) umfasst waren. 5.Sie ist in der Regel auf alle Abgabenarten angewandt, die nicht von einem Auftrag zur begleitenden Kontrolle (§ 153d) umfas"
TAX-INTL-050,", die nach dem Abkommen von der Besteuerung in der Republik Österreich besteuert werden dürfen, die nicht unter den in der Republik Österreich ansässigen Einkünften versteht."
TAX-INTL-051,6 Abs. 1 Z 1 und § 6a Abs. 1 des Umsatzsteuergesetzes 1994.
TAX-INTL-052,"Sicherstellung der Sicherheit und des Schutzes der Zollrechte (§§ 3 und 4 des Zollrechts-Durchführungsgesetzes – ZollR-DG, BGBl. Nr. 659/1994), 3.die Sicherstellung der Sicherheit und des Schutzes der Zollrechte (§§ 3 und 4 des Zollrechts-Durchführungsgesetzes – ZollR-DG, BGBl. Nr. 659/1994), 4.die Sicherstellung der Sicher"
