id,answer
CORP-TAX-023,"Die steuerlichen Schritte sind: Die GmbH muss einen Verlustjahr nachweisen, der aus der Übertragung von Anteilen an eine andere GmbH oder aus einer anderen Gesellschaft aus dem Vorjahr nachgewiesen werden kann. Die Übertragung von Anteilen an eine andere GmbH ist grundsätzlich steuerfrei. Die GmbH muss auch einen Verlustjahr"
CORP-TAX-024,"Der Gewinnmittlungszeitraum ist der Zeitraum, in dem ein Unternehmen Gewinne erzielt hat, abzüglich der Gewinnbeträge, die für die Ermittlung der Gewinnbeträge ausgewertet werden."
CORP-TAX-025,Einlagen und Beiträge von Gesellschaftern bei einer Kapitalgesellschaft werden als Einkünfte aus Kapitalvermögen gemäß § 27 EStG 1988 behandelt.
CORP-TAX-026,"Der Verlustabzug gemäß § 8 Abs. 4 Z 2 lit. b KStG ist nicht auf 75 % begrenzt, wenn der Verlust nicht aus einer Einkunftsquelle stammt, die nach § 8 Abs. 4 Z 1 KStG als Einkünfte aus einer bestimmten Tätigkeit oder als Eink"
CORP-TAX-027,Die Mindestbeteiligungsquote ist 5 % (§ 9 Abs. 1 Z 1).
CORP-TAX-028,Die finanzielle Verbindung muss mindestens 6 Monate lang bestehen.
CORP-TAX-029,"Nein. Vorgruppenverluste des Gruppenträgers, die aus Teilwertabschreibungen auf Beteiligungen an Körperschaften einer anderen Unternehmensgruppe stammen, sind nicht mit dem Gruppengewinn zu rechnen."
CORP-TAX-030,Die unbeschränkte Steuerpflichtigkeit nach § 27 EStG 1988 führt zu einer Verpflichtung zur Abgaben an die zuständige Behörde. Die Abgaben müssen innerhalb von sechs Monaten an die zuständige Behörde abgegeben werden.
CORP-TAX-031,"Vorgruppenverluste sind Einkünfte aus einer Gruppe, die innerhalb der Gruppe verlangt werden. Sie sind gemäß § 27 Abs. 1 Z 1 EStG 1988 grundsätzlich verlustpflichtig."
CORP-TAX-032,Bei Verlustverrechnung zwischen einem inländischen und einem ausländischen Gruppenmitglied hängt die Höhe des Verlustes von der Höhe des Verlustes nach § 27 EStG 1988 ab. Bei einem inländischen Gruppenmitglied beträgt die Höhe des Verlustes 50 % des Ver
CORP-TAX-033,Ja. Die Einjahresfrist gilt auch für Anteile aus Kapitalerhöhungen.
CORP-TAX-034,Die einschlägigen Normen sind § 27 Abs. 1 Z 1 und § 27 Abs. 1 Z 2 EStG 1988.
CORP-TAX-035,"Ja. Die Beteiligung von 8 % an einer deutschen GmbH ist Anspruch auf die internationale Schachtelbegünstigung. Die Dividende ist steuerfrei, da sie gemäß § 27 Abs. 1 Z 1 EStG 1988 als Dividende aus Gewinnsteuer nach § 27 Abs. 1 Z 2 E"
CORP-TAX-036,Die Option zur Steuerwirksamkeit einer Schachtelbeteiligung beim konzerninternen Weiterverkauf im Rahmen einer Umgründung hat keine Auswirkung auf die steuerliche Bemessung des Weiterverkaufs.
CORP-TAX-037,"Gewinnanteile aus ausländischen Schachtelbeteiligungen sind steuerpflichtig, wenn sie nach § 10 KStG innerhalb von sechs Monaten nach der Beteiligungserklärung ausgeschüttet werden."
CORP-TAX-038,"Zu den körperschaftsspezifischen Betriebsausgaben gehören beispielsweise Einfachkosten, die für die Betätigung des Unternehmens entstehen, wie auch Ausgaben für die Einfachkosten der Betätigung, die nicht mit der Betätigung selbst in Verbindung stehen."
CORP-TAX-039,"Die Abzugsfähigkeit von Einkommensteuer ist ausgeschlossen, wenn Einkünfte aus einer anderen Kategorie zustehen."
CORP-TAX-040,"Zinsen für konzerninterne Beteiligungsfinanzierungen sind nicht abzugsfähig, wenn sie für die Beteiligung an der Gesellschaft oder für die Beteiligung an einer anderen Gesellschaft ausgeschüttet werden."
CORP-TAX-041,Der Gewinn eines abweichenden Wirtschaftsjahres wird in der Einkunftssteuer erfasst.
CORP-TAX-042,"Das Einkommen einer Körperschaft wird aus dem Einkommen der Personengesellschaft berechnet, das der Körperschaft zusteht. Die Abzüge sind: 
- Einkünfte aus Gewerbebetrieb (§ 27 EStG 1988), 
- Einkünfte aus Kapitalvermögen (§"
CORP-TAX-043,Die relevante Norm ist § 7 Abs. 1 Z 1 EStG 1988.
CORP-TAX-044,Ja. Die Art der Einkommensverwendung kann Einfluss auf die Einkommensermittlung haben.
CORP-TAX-045,Ja. Die Verrechnung von Verlustvorträgen mit dem Jahresgewinn ist grundsätzlich ohne Einschränkung der allgemeinen Rechnungsprinzipien zulässig.
CORP-TAX-046,"Mantelkauf (§ 8 KStG) und Verlust von Verlustvorträgen bei Ausscheiden aus einer Gruppe (§ 9 KStG) sind zwei verschiedene Einkommensarten. Die Gemeinsamkeiten liegen in der Tatsache, dass sowohl Einkünfte aus Kapitalvermögen (Mantelka"
CORP-TAX-047,"Nach § 27 Abs. 1 Z 1 EStG 1988 kann eine Körperschaft nach einem Mantelkauf ihre Verluste grundsätzlich nicht mehr nutzen. Die Ausnahme liegt vor, wenn der Körperschaftsteuerpflichtige nach einer anderen Körperschaftsteuerpflichtigen Körperschaft einvernehmlich mit einer"
CORP-TAX-048,Rückvergütungen von Erwerbs- und Wirtschaftsgenossenschaften gelten als Einkommensverwendung.
CORP-TAX-049,"Die verbleibenden Verluste im Ausland werden nicht verrechnet, da sie nicht zugerechnet wurden. Die verbleibenden Verluste im Ausland sind jedoch steuerfrei, da sie nicht verrechnet wurden."
CORP-TAX-050,"Der Vorteil liegt in der Abgabepflicht nach § 27 EStG 1988. Die Abgabepflicht nach § 27 EStG 1988 entsteht, wenn die Unternehmensgruppe mehr als 50 % ihrer Einkünfte aus Gewerbebetrieb als Abgabepflicht nach § 27 E"
CORP-TAX-051,"Die Bestimmungen der §§ 7–12 KStG gelten für eine Unternehmensgruppe mit inländischem Gruppenträger, profitabler Inlandstochter, Verlusttochter im Inland (mit Vorgruppen verlusten) und Verlusttochter in der EU."
CORP-TAX-052,Ja. Eine Beteiligungsgemeinschaft kann als Gruppenträger fungieren. Die Mindestquoten für die einzelnen Mitbeteiligten sind wie folgt: 1. 1/3 für die Gruppenträger (Gruppenträger) und 2/3 für die Mitbeteiligten.
CORP-TAX-053,"Ja. Die Beteiligungserträge sind grundsätzlich steuerfrei, wenn die Beteiligungserträge innerhalb von 10 Jahren nach der Beteiligungsertragsabsicht ausgeübt werden."
CORP-TAX-054,"Die Option zur Steuerwirksamkeit (auch Option der Steuerwirksamkeit genannt) ist eine steuerliche Option, die ein Unternehmer für die Steuererklärung eines anderen Unternehmers oder für die Steuererklärung eines Unternehmers an einem anderen Unternehmen oder für die Steuererklärung eines Unternehmers an seine eigene Kör"
CORP-TAX-055,"Die internationale Schachtelbeteiligung entsteht, wenn eine Tochtergesellschaft im Ausland Sitz hat und eine Tochtergesellschaft im Inland Sitz hat. Die stillen Reserven aus dem Inland sind nicht direkt ausgeschüttet, da die Tochtergesellschaft im Ausland Sitz hat. Die Schachtelbeteiligung wird"
CORP-TAX-056,"Zinsen für die Fremdfinanzierung einer Beteiligung (a) sind steuerfrei, wenn der Verkäufer verzichtet, die Beteiligung für die Muttergesellschaft zu einem Verlust zu führen. Zinsen (b) sind steuerpflichtig, wenn der Verkäufer die Beteiligung für die"
CORP-TAX-057,"Die Einschränkung gilt für Betriebsausgaben, die nicht aus der Körperschaftsausführung entstehen."
CORP-TAX-058,"Die Einschränkung gilt für den Betriebsausgabenabzug bei einer Körperschaft, die nur teilweise steuerpflichtig ist, wenn der Abzug auf Einkünfte aus einer anderen Körperschaft oder auf Einkünfte aus einer anderen Personengesellschaft begrenzt ist."
CORP-TAX-059,"Ja. Verhängte Strafen, wie sie von Gerichten oder Verwaltungsbehörden verhängt werden, sind steuerlich abzugsfähig."
CORP-TAX-060,Aufsichtsratsvergütungen sind Einkünfte aus der Aufsicht über Unternehmen gemäß § 27 EStG 1988 steuerfrei.
TAX-INTL-001,"Nein. Die grundsätzliche unbeschränkte Steuerpflicht auf der Wiener Wohnung liegt vor, weil die Angestellte ab April abhält und die nicht bewohnete Wohnung nicht bewohnt ist."
TAX-INTL-002,"Ja. Der Investor ist nur beschränkt steuerpflichtig, da er Mieteinkünfte aus einer Wohnung in Salzburg erhält, ohne Wohnsitz oder gewöhnlicher Aufenthalt in Österreich."
TAX-INTL-003,"Ja. Der französische Consultant ist gemäß § 23 Abs. 1 Z 1 EStG 1988 unbeschränkt Steuerpflichtig, da er sich ohne feste Wohnung in Österreich aufhält."
TAX-INTL-004,"Nein. Die Zweitwohnung ist nicht zu den unbeschränkten Steuerpflichtigen zugehörig, da sie nicht länger als 50 Tage pro Jahr in der Schweiz verbracht wird."
TAX-INTL-005,"Ja. Der inländische Wohnsitz ist grundsätzlich behalten, da der Österreicher unverändert die Familienwohnung in Wien unverändert bestätigt hat."
TAX-INTL-006,"Nein. Die leerstehende, unmöblierte Wohnung ist nicht ein Wohnsitz, da sie nicht bewohnbar gehalten wird."
TAX-INTL-007,"Ja. Der digital Nomade kann ein inländischer Wohnsitz begründet werden, wenn er während seiner Österreich-Aufenthalte ausschließlich in einem mobilen Wohnwagen lebt."
TAX-INTL-008,"Ja. Die Studentin ist wirtschaftlich von den Eltern abhängig, was bedeutet, dass sie weder einen inländischen Wohnsitz im Elternhaus in Graz behält, noch ein inländischer Wohnsitz im Studentenheim."
TAX-INTL-009,"Ja. Der Arbeitnehmer ist gewöhnlicherweise in der Slowakei wohndes Arbeitnehmer, der in Österreich wohnt, und pendelt täglich zu seinem Arbeitsplatz. Der Abendkehren an sein ausländisches Wohnsitz ist ein gewöhnlicher Aufenthalt in Österreich."
TAX-INTL-010,"Ja. Der Arbeitnehmer kann ein gewöhnlicher Aufenthalt in Österreich entstehen, wenn er regelmäßig am österreichischen Arbeitsort übernachtet und regelmäßig von seinem Arbeitgeber anwiesen wird."
TAX-INTL-011,"Ja. Die gewöhnliche Aufenthaltstätigkeit im Inland ist automatisch unterbrochen, wenn sich die Person über mehrere Monate auf und reist."
TAX-INTL-012,"Nein. Da die Person zuvor in Österreich unbeschränkt steuerpflichtig gewesen ist, sind für das Zuzugsjahr grundsätzlich nur zwei Steuerabschnitte zu unterscheiden: der Einkommenssteuerabschnitt und der Einkommenssteuerabschnitt des vorherigen Zuzugsjahres."
TAX-INTL-013,Ja. Der spätere Zufluss des Bonusbetrags nach Begründung des inländischen Wohnsitzes ist grundsätzlich relevant.
TAX-INTL-014,"Ja. Die Einkünfte sind in Österreich zu erfassen, weil sie vor dem Zuzug nachträglich zugefügt wurden."
TAX-INTL-015,Ja. Der Auftrag des inländischen Wohnsitzes kann zu einer Wegzugsbesteuerung auslösen. Der inländische Wohnsitz ist ein Einkommens- und Einkunftsbesteuerungsbereich.
TAX-INTL-016,"Ja. Die Person muss die gesamte 65 + 2 + 6 = 73 Tage in der Zweitwohnung dokumentieren. Da die Mietverhältnisse für zwei Monate nicht vollständig in der Zweitwohnung verzeichnet werden, ist die 70-Tage-Grenze von 70 Tagen nicht erreichbar. Die Person"
TAX-INTL-017,Ja. Der Saisonarbeiter hat nach den Richtlinien grundsätzlich einen gewöhnlichen Aufenthalt in Österreich.
TAX-INTL-018,Ja. Die unbeschränzte Steuerpflicht gilt nach § 23 Abs. 1 Z 1 für die Dauer der aufeinanderfolgenden Einsätze.
TAX-INTL-019,"Nein. Da die Anwesenheit ab Februar 2026 nicht ausreicht, um die unbeschränkte Steuerpflichtigkeit zu gewährleisten, gilt der Arbeitnehmer ab Februar 2026 als unbeschränkt steuerpflichtig."
TAX-INTL-020,"Nein. Die beschränkte Steuerpflicht gilt auch bei Einkünften, die nicht ausländischen Beteiligungen entstehen, wenn der Berater in Österreich weder Wohnsitz noch gewöhnlicher Aufenthalt hat."
TAX-INTL-021,"Ja. Der Antrag auf unbeschränkten Steuerpflichter ist grundsätzlich grundsätzlich ausgeschlossen. Der Antrag auf unbeschränkten Steuerpflichter ist jedoch ausgeschlossen, wenn der Antragsteller 95% seines Einkommens aus Österreich erhält."
TAX-INTL-022,Ja. Der Antrag kann auch ohne Antrag stellen.
TAX-INTL-023,"Nein. Die unbeschränkte Steuerpflichtigkeit nach § 1 Abs. 4 EStG 1988 ist ausgeschlossen, da der Drittstaatsangehörige auch Einkünfte aus Serbien hat, die er nicht als Einkünfte aus dem Inland zählt."
TAX-INTL-024,"Nein. Die Höhe der nicht in Österreich steuerpflichtigen Auslandseinkünfte muss nachgewiesen werden, dass der Antragsteuerpflichtiger nach § 1 Abs. 4 EStG 1988 Einkünfte aus einem anderen EU- oder EWR-Steuerpflichtigen Land erhält."
TAX-INTL-025,"Ja. Die beschränkte österreichische Steuerpflicht eines in Polen ansässigen Steuerpflichtigen gilt für das gesamte Welteinkommen, das er nach der Beschränkung aus Polen erhält."
TAX-INTL-026,Nein. Der Familienbonus Plus und der Alleinverdienerabsetzbetrag sind nicht für den beschränkt Steuerpflichtigen zugelassen.
TAX-INTL-027,"Nein. Sonderausgaben sind grundsätzlich abzugsfähig, wenn ein Inlandsbezug besteht."
TAX-INTL-028,Ja. Der gesetzliche Zuschlag ist bei beschränkt Steuerpflichtigen nicht zulässig.
TAX-INTL-029,Nein. Bei beschränkter Steuerpflicht sind außergewöhnliche Belastungen grundsätzlich nach § 34 EStG 1988 und § 35 EStG 1988 nicht anwendbar.
TAX-INTL-030,"Nein. Da der Arbeitnehmer Einkünfte von mehr als 730 Euro bezieht, liegt ein Verstoß gegen § 102 EStG 1988 vor."
TAX-INTL-031,"Ja. Die Veranlagung ist vorgesehen, da die getrennten Dienstverhältnisse als Einkünfte aus nichtselbständiger Arbeit versteuert werden."
TAX-INTL-032,"Ja. Der beschränkte Steuerpflichtige kann veranlagt werden, wenn von seinen inländischen Einkünften weder Lohnsteuer noch KSt noch Abzugsteuer nach § 99 EStG 1988 bis § 101 EStG 1988 vorzunehmen ist."
TAX-INTL-033,"Nein. Bei laufenden Lohnsteuerberechnungen für beschränkt lohnsteuerpflichtige Arbeitnehmer werden die Absetzbeträge nur dann berücksichtigt, wenn die laufenden Lohnsteuererträge über einen längeren Zeitraum von mehr als einem Jahr liegen."
TAX-INTL-034,Ja. Der Arbeitgeber kann die unmittelbar zusammenhängenden Werbungskosten bereits beim Lohnsteuerabzug abziehen.
TAX-INTL-035,"Nein. Die beschränkte Steuerpflicht beginnt erst, wenn der beschränkte Steuerpflichtige weiterhin österreichische Inlandseinkünfte erzielt wird."
TAX-INTL-036,Vor der Einfuhr eines Einkünfts aus einem Staat mit DBA (Deutsch-Britische Abkommen) muss der in Österreich unbeschränkt Steuerpflichtige Einkünfte aus dem Staat nach der DBA-Vertragsgesetze nachweisen. Die Einfuhr aus dem Staat ist grundsätzlich ste
TAX-INTL-037,"Nein. Der DBA (Deutsche Bestätigungszusammenschaltung) dient dazu, Einkünfte aus demselben Unternehmen aus verschiedenen Sichtweiten zu bestätigen und zu vermeiden, dass Einkünfte aus einem Unternehmen in einem anderen Land bestätigt werden."
TAX-INTL-038,"Die Befreiungsmethode nach § 27 EStG 1988 gilt bei Auslandseinkünften eines in Österreich ansässigen Steuerpflichtigen, wenn das Einkommen aus dem Ausland nicht mehr als 10 % des Einkommens aus dem in Österreich ansässigen Unternehmen beträgt."
TAX-INTL-039,Bei Auslandseinkünften eines in Österreich ansässigen Steuerpflichtigen gilt die Anrechnungsmethode der Einkunftssteuer.
TAX-INTL-040,Nein. Ausländische Einkünfte werden bei ihrer Berücksichtigung in Österreich nach § 23 Abs. 1 Z 1 EStG 1988 gemäß § 23 Abs. 2 Z 1 EStG 1988 ermittelt.
TAX-INTL-041,"Ja. Wenn ein Ausländer Einkünfte aus einem anderen Steuerrecht als österreichisches Einkommensermittlungsvorschriften angepasst werden, müssen diese Einkünfte gemäß der relevanten Gesetzesgrundlage angepasst werden."
TAX-INTL-042,"Nein. Einkünfte, die bereits im Ausland besteuert wurden, sind nicht steuerpflichtig."
TAX-INTL-043,"Ja. Ein DBA kann nach österreichischer Methodik eine Steuerpflicht einschränken, die auf die Einkünfte aus der DBA-Unternehmenslebensdienstleistung (ELD) beschränkt ist."
TAX-INTL-044,Ja. Bei DBA-Fällen ist der wirtschaftliche Zuordnungssatz maßgeblich. Der spätere Zufluss ist nicht maßgeblich.
TAX-INTL-045,"Ja. Wenn jemand mehr als einen Wohnsitz in Österreich hat, kann er mehrere Einkünfte aus demselben Land in verschiedenen Einkunftsarten nach Österreich zählen."
TAX-INTL-046,"Ja. Einkünfte, die nach § 98 EStG 1988 nicht steuerpflichtig sind, unterliegen einem österreichischen Progressionsvorbehalt."
TAX-INTL-047,"Nein. Die Befreiungsmethode nach § 23 Abs. 1 Z 1 BAO gilt nur für Auslandseinkünfte, die nach dem BAO steuerfrei sind."
TAX-INTL-048,Nein. Bei der Anrechnungsmethode müssen die ausländischen Steuer und die ausländischen Einkünfte vollständig aus der Anrechnungsmethode abgezogen werden.
TAX-INTL-049,"Nein. Bei grenzüberschreitenden Fällen ist es ausreichend, die Rechtslage nach Deutschland zu prüfen."
TAX-INTL-050,"Ja. Wenn ein DBA (Deutscher Beteiligungsgesellschaft) allein in Österreich Beteiligung an einer innerstaatlichen Gesellschaft erhält, ist das innerstaatliche Recht steuerfrei. Die Beteiligung an einer innerstaatlichen Gesellschaft ist steuerfrei, da sie nicht mit der Beteiligung an einer Kap"
TAX-INTL-051,"Ja. Der Architekt erhält Honorare, die der beschränkten Steuerpflicht unterliegen."
TAX-INTL-052,"Ja. Die Tätigkeit des Beraters im Ausland ist zwar wirtschaftlich für die österreichische Volkswirtschaft von Interesse, aber die physische Leistung im Ausland ist nicht als Einkünfte zu verlangen. Die wirtschaftliche Erfolgserleichtung gilt nicht, da der Berater weder wirtschaftlich noch wirtschaftlich tätig"
TAX-INTL-053,Nein. Für die beschränkte Steuerpflicht ist für selbständige Arbeit im Inland zwingend eine österreichische Betriebsstätte erforderlich.
TAX-INTL-054,"Ja. Die Betriebsstätte unterliegt der beschränkten Steuerpflicht, wenn die gewerblichen Einkünfte in Österreich nicht aus dem Inland ausgeschlossen sind."
TAX-INTL-055,"Nein. Der ständige Vertreter ist nicht steuerpflichtig, da er nicht weder Gewerbebetrieb noch Betriebsstätte darstellt."
TAX-INTL-056,"Nein. Das unbewegliche Vermögen im Inland ist nicht ausreichend, um eine beschränkte Steuerpflicht nach § 23 EStG 1988 zu gewährleisten. Die Beteiligung an der Hotelunternehmen ist ein Einkünfte aus einer Gewerbebetiligung gemäß § 23 Abs. 1 Z"
TAX-INTL-057,"Ja. Die Einkünfte aus der kaufmännischen Beratung sind steuerpflichtig, da sie nicht den Vorteil aus der ständigen Vertretung darstellen."
TAX-INTL-058,"Ja. Die slowakischen Unternehmen sind für die Ermittlung der beschränkten Steuerpflicht verantwortlich. Die Arbeitskräfte sind zwar nicht direkt für die Ermittlung der beschränkten Steuerpflicht verantwortlich, aber die slowakischen Unternehmen müssen die Ermittlung der beschränkten Steuerpflicht auf"
TAX-INTL-059,Ja. Der Musiker ist als inländischer Künstler unter § 27 Abs. 1 Z 1 EStG 1988 steuerpflichtig. Die gewerblichen Einkünfte unterliegen der beschränkten Steuerpflicht.
TAX-INTL-060,"Ja. Die Arbeitslohneinkünfte des Arbeitnehmers sind grundsätzlich steuerpflichtig, da sie als Einkünfte aus nichtselbständiger Arbeit angesehen werden. Die Beschränkung liegt vor, da die Arbeitslohneinkünfte nicht aus einer selbständigen Arbeit im Sinne des § 27 EStG 1988 steuer"
TAX-INTL-061,"Ja. Gemäß § 98 Abs. 1 Z 1 EStG 1988 sind Einkünfte aus Bezügen, die ein früherer Beamter im Ausland erhält, grundsätzlich als Einkünfte aus einem anderen Inlandsteuer- oder Einkünfte-Verhältnis zu behandeln."
TAX-INTL-062,"Nein. Die Einkünfte aus der Vermietung der in Innsbruck gelegenen Eigentumswohnung sind grundsätzlich in Österreich steuerpflichtig, da sie nicht aus einer in Frankreich wohnenden Person stammen."
TAX-INTL-063,Nein. Der Veräußerungsgewinn unterliegt der beschränkten Steuerpflicht.
TAX-INTL-064,Ja. Die Einkünfte aus dem Landwirtschaftsbetrieb sind grundsätzlich in Österreich steuerpflichtig. Die Einkünfte aus Ackerflächen sind gemäß § 23 Abs. 1 Z 1 EStG 1988 Einkünfte aus Landwirtschaft und Landwirtschaftsbetrieb. Die Einkünfte sind
TAX-INTL-065,"Ja. Gemäß § 98 Abs. 1 Z 6 EStG 1988 ist Einkünfte aus Rechten, die in einem anderen EU-Beitragssystem eingetragen sind und vermietet werden, grundsätzlich nicht steuerpflichtig."
TAX-INTL-066,"Ja. Die Kapitalerträge, die der Anleger erzielt hat, sind zwar nicht steuerpflichtig, aber die Einkünfte aus Kapitalertragsteuer sind steuerpflichtig."
TAX-INTL-067,"Für § 98 Abs. 1 Z 5 lit. b EStG 1988 liegen inländische Zinsen vor, wenn ein Ausländer Einkünfte aus einer inländischen Körperschaft erhält, die Einkünfte aus einer anderen Körperschaft erhält, und die Einkünfte aus der anderen Körpers"
TAX-INTL-068,"Ja. Kapitalerträge eines beschränkt Steuerpflichtigen, die für sie eine KESt-Befreiung nach § 94 EStG 1988 bietet, unterliegen der beschränkten Steuerpflicht."
TAX-INTL-069,"Ja. Die beschränkte Steuerpflicht liegt vor, wenn die Sozialversicherungspension auf einer früher im Inland ausgeübten oder verwerteten Tätigkeit beruht."
TAX-INTL-070,"Ja. Wenn ein in Portugal ansässiger Künstler mit Einkünften aus unselbständiger Arbeit in Österreich beschränkt steuerpflichtig ist, kann er auch in Österreich Einkünfte aus der unselbständigen Arbeit nach § 23 Abs. 1 Z 1 EStG 1988 verlangen."
TAX-INTL-071,"Ein Arbeitnehmer ist nach § 23 EStG beschränkt lohnsteuerpflichtig, wenn er nach § 24 EStG als Einkünfte aus nichtselbständiger Arbeit oder als Einkünfte aus nichtselbständiger Arbeit im Sinne von § 24 EStG verlangt wird."
TAX-INTL-072,"Ja. Die Lohnsteuer kann grundsätzlich nach dem normalen Tarif berechnet werden, allerdings mit Kürzung bestimmter Absetzbeträge."
TAX-INTL-073,"Nein. Gemäß § 99 Abs. 1 Z 1 EStG 1988 sind Arbeitnehmerbezüge aus einer Tätigkeit im Sinne des § 99 Abs. 1 Z 1 EStG 1988 nur dann steuerpflichtig, wenn der Vortragender im Lohnsteuerabzug ein 20%-Satz"
TAX-INTL-074,"Nein. Betriebsausgaben und Werbungskosten sind bei der Veranlagung beschränkt Steuerpflichtiger nicht zu berücksichtigen, wenn sie wirtschaftlich mit den steuerpflichtigen österreichischen Einkünften zusammenhängen."
TAX-INTL-075,"Nein. Der Verlustabzug ist für alle inländischen Verluste, unabhängig von der Beteiligungsgesetzgebung, grundsätzlich beschränkt."
TAX-INTL-076,Ja. Die Progressionsermäßigung für die Verwertung von Patentrechten bei beschränkter Steuerpflicht gilt grundsätzlich.
TAX-INTL-077,"Ja. Der Spitzenforscher kann eine Zuzugsbegünstigung beantragen, wenn er nachweislich aus dem Ausland nach Österreich gezogen wurde und die Zuzugsbegünstigung gemäß § 27 Abs. 1 Z 1 EStG 1988 gewährt wird."
TAX-INTL-078,Ja. Der Zuzugsfreibetrag von 30% für nach Österreich zuziehende Wissenschaftler gilt auch für befristete Zuzüge.
TAX-INTL-079,Nein. Die Zuzugsbegünstigung ist ausschließlich auf das Einkommen aus dem Zuzug aus dem Ausland beschränkt.
TAX-INTL-080,"Ja. Die Zuzugsbegünstigung kann auch nach einer längeren Abwesenheit gewährt werden, wenn die Person vor weniger als fünf Jahren aus Österreich weggezogen ist und nun wieder zurückkehrt."
