id,answer
CORP-TAX-013,"Nach § 10 Abs. 1 KStG kann die Beteiligungsbefreiung nach § 12 Abs. 1 Z 10 KStG angewendet werden, wenn die Lizenzgebühren für die Beteiligungsbefreiung nach § 12 Abs. 1 Z 10 KStG nicht berücksichtigt werden."
CORP-TAX-014,"Nach § 7 Abgabenordnung (AO) muss die Beteiligung an einer Schachtel durch einen ausländischen Steuerpflichtigen oder durch einen österreichischen Steuerpflichtigen, der im Ausland seinen Wohnsitz hat, erfolgen."
CORP-TAX-015,Nach § 7 Abs. 1 KStG (Abgabenordnung) ergeben sich Veräußerungsgewinne aus internationalen Schachtelbeteiligungen gemäß den Vorschriften der Abgabenordnung. Diese Vorschriften sind im § 7 Abs. 1 KStG ausdrücklich genannt.
CORP-TAX-016,Nach § 7 Absatz 1 des Körperschaftsteuergesetzes (KStG) sind Fremdfinanzierungszinsen für den Erwerb einer steuerbefreiten Beteiligung nicht als Betriebsausgabe abzugsfähig.
CORP-TAX-017,"§ 11 KStG regelt den Betriebsausgabenabzug für die Betriebsausgaben, die nach dem 31. Dezember 2008 in Österreich erwirkt wurden. § 12 KStG regelt den Betriebsausgabenabzug für die Betriebsausgaben, die vor dem 1. Januar 2009 in Österreich erwirkt wurden."
CORP-TAX-018,"Ja, gemäß § 7 Abs. 1 KStG (Körperschaftsteuergesetz) sind freiwillige Spenden zu gemeinnützigen Zwecken abzugsfähig."
CORP-TAX-019,"Nach § 11 Abs. 1 KStG (Abgabenordnung) sind EU-Geldbußen, Spenden an begünstigte Empfänger, Aufsichtsratsvergütungen und Lizenzgebühren an konzernzugehörige Gesellschaft mit 8 % Steuerbelastung nicht oder nur teilweise abzugsfähig."
CORP-TAX-020,"Lizenzgebühren an eine konzernzugehörige Gesellschaft sind nicht abzugsfähig, wenn sie im Rahmen der konzerninternen Wirtschaftsbeziehungen vereinbart wurden. (§ 7 Abs. 1 KStG)"
CORP-TAX-021,Nach § 7 Absatz 1 Körperschaftsteuergesetz (KStG) ist der Gewinn bei rechnungslegungspflichtigen Körperschaften auf den Gewinn aus dem Gesamtbetrieb zu ermitteln.
CORP-TAX-022,"Nach § 7 Abs. 1 KStG muss die GmbH prüfen, ob die Erwerbung der Anteile der anderen GmbH den Anforderungen der §§ 7–12 KStG entspricht."
CORP-TAX-023,"Nach § 7 Abs. 1 KStG ist bei Gewinn erzielendem GmbH-Jahr der Verlustjahr zu berücksichtigen, wenn die Gewinnsteuer zu berechnen ist. Dies gilt auch, wenn die GmbH nach dem Verlustjahr wieder Gewinn erzielt."
CORP-TAX-024,"Gemäß § 7 Abs. 1 KStG (Abgabenordnung) ist der Gewinnermittlungszeitraum in den Fällen des § 7 Abs. 1 KStG (Abgabenordnung) die Zeit zwischen dem 1. Januar und dem 31. Dezember des Geschäftsjahres. Dies kann jedoch in Einzelfällen abgewichen werden, wenn dies aus besonderen Gründen erforderlich ist."
CORP-TAX-025,Gemäß § 7 Abs. 2 KStG (Körperschaftsteuergesetz) werden Einlagen und Beiträge von Gesellschaftern bei der Einkommensermittlung als Einkommen des Gesellschafters angesehen.
CORP-TAX-026,"Der Verlustabzug nach § 8 Abs. 4 Z 2 lit. b KStG ist nicht auf 75 % begrenzt, wenn der Verlust auf eine Anlage aus einem Grundstück oder auf eine Anlage aus einem Grundstück und einem Gebäude entsteht und die Anlage im Rahmen der Anlageplanung nach § 1 Abs. 1 KStG als Anlage mit einer Anlagewertkategorie 1 eingestuft ist."
CORP-TAX-027,"Gemäß § 9 KStG ist die finanzielle Verbindung zwischen den Gesellschaftern erforderlich, wenn die Gesellschafter die Hälfte der Gesellschaftsanteile gemeinsam besitzen."
CORP-TAX-028,Nach § 10 Abs. 1 KStG muss die finanzielle Verbindung zu einem Gruppenmitglied mindestens ein Jahr bestehen.
CORP-TAX-029,"Gemäß § 11 Abs. 1 KStG können Vorgruppenverluste des Gruppenträgers, die aus Teilwertabschreibungen auf Beteiligungen an Körperschaften einer anderen Unternehmensgruppe stammen, nicht mit dem Gruppengewinn verrechnet werden."
CORP-TAX-030,"Nach § 7 Absatz 2 des Körperschaftsteuergesetzes (KStG) kann die österreichische Körperschaft in Österreich und in Deutschland unbeschränkt steuerpflichtig sein und als Gruppenträger fungieren, wenn die österreichische Körperschaft im österreichischen Steuerrecht als Gruppenträger anerkannt wird und die Steuernachfolge gemäß § 7 Absatz 1 KStG erfolgt."
CORP-TAX-031,"Vorgruppenverluste sind nach § 7 Abs. 1 KStG die Verluste, die ein Mitglied der Gruppe in einem Geschäft mit einem anderen Mitglied der Gruppe erwirbt. Diese Verluste werden nach § 7 Abs. 2 KStG in der Verlustrechnung des jeweiligen Mitglieds nicht berücksichtigt."
CORP-TAX-032,"Nach § 7 Absatz 2 KStG ist die Verlustverrechnung zwischen einem inländischen und einem ausländischen Gruppenmitglied unterschiedlich geregelt. Die Höhe der Verlustverrechnung ist bei einem inländischen Gruppenmitglied auf das gesamte Einkommen des Gruppenmitglieds bezogen, während bei einem ausländischen Gruppenmitglied die Verlustverrechnung auf den in Österreich erzielten Gewinn oder Verlust bezogen wird. Die Grenze der Verlustverrechnung ist bei einem inländischen Gruppenmitglied auf 50.000 Euro, bei einem ausländischen Gruppenmitglied auf 100.000 Euro festgelegt. Die Nachversteuerung der Verlustverrechnung ist bei einem inländischen Gruppenmit"
CORP-TAX-033,"Ja, gemäß § 7 Abs. 2 KStG gilt die Einjahresfrist auch für Anteile aus Kapitalerhöhungen, die im Zusammenhang mit einer internationalen Schachtelbeteiligung erworben wurden."
CORP-TAX-034,Gemäß § 7 Abs. 3 KStG ist in diesem Fall die Vorschrift des § 7 Abs. 2 KStG anzuwenden.
CORP-TAX-035,Nach § 7 Abs. 2 KStG (Abgabenordnung) hat eine Beteiligung von 8 % an einer deutschen GmbH keinen Anspruch auf die internationale Schachtelbegünstigung. Die Dividende ist jedoch trotzdem steuerfrei.
CORP-TAX-036,Nach § 7 Absatz 3 des Körperschaftsteuergesetzes (KStG) hat die Option zur Steuerwirksamkeit einer Schachtelbeteiligung beim konzerninternen Weiterverkauf im Rahmen einer Umgründung keine Auswirkung. Diese Regelung ist im KStG verankert.
CORP-TAX-037,"Nach § 10 Abs. 1 KStG sind Gewinnanteile aus ausländischen Schachtelbeteiligungen steuerpflichtig, wenn sie in Österreich verwertet werden."
CORP-TAX-038,"Nach § 11 Absatz 1 KStG gelten als Betriebsausgaben die Aufwendungen, die für die Erfüllung der Aufgaben der Gesellschaft gemäß ihrer Satzung gemacht werden. Dies sind insbesondere die Aufwendungen für die Erhaltung und Unterhaltung der Gesellschaftsverwaltung, für die Erhaltung und Unterhaltung der Gesellschaftsräume, für die Erhaltung und Unterhaltung von Geräten und Anlagen, für die Versicherung der Gesellschaftsräume und für die Versicherung der Gesellschaftsverwaltung."
CORP-TAX-039,"Nach § 12 KStG (Abgabenordnung) sind Betriebsausgaben, die für die Bereitstellung von Dienstleistungen, die nach § 12 Abs. 1 KStG nicht abzugsfähig sind, veranschlagt wurden, nicht als Betriebsausgaben abzugsfähig."
CORP-TAX-040,"Nach § 7 Abs. 1 KStG sind Zinsen für konzerninterne Beteiligungsfinanzierungen nicht abzugsfähig, wenn die Beteiligungsfinanzierung über eine Beteiligungsgesellschaft erfolgt. Diese Regelung ist aus dem Körperschaftsteuergesetz (KStG) abgeleitet."
CORP-TAX-041,"Nach § 7 Abs. 1 KStG (Abgabenordnung) wird der Gewinn eines abweichenden Wirtschaftsjahres in dem Veranlagungsjahr erfasst, in dem der Gewinn aus dem abweichenden Wirtschaftsjahr erzielt wurde."
CORP-TAX-042,"Nach § 7 Abs. 1 KStG wird das Einkommen einer Körperschaft berechnet, indem die Einkünfte nach dem Einkommensteuergesetz (KStG) berechnet werden und die Abzüge nach § 7 Abs. 2 KStG ausgeschlossen werden."
CORP-TAX-043,Die Normen der §§ 7–12 KStG sind typischerweise bei der Überleitung vom Handelsbilanzgewinn zum steuerpflichtigen Einkommen einer rechnungslegungspflichtigen GmbH relevant.
CORP-TAX-044,"Ja, gemäß § 7 Absatz 2 KStG hat die Art der Einkommensverwendung keinen Einfluss auf die Einkommensermittlung."
CORP-TAX-045,"Nein, gemäß § 7 Abs. 2 KStG kann eine Körperschaft nur die Verlustvorträge bis zum Betrag des Jahresgewinns verrechnen."
CORP-TAX-046,"Gemäß § 8 Abs. 1 KStG (Körperschaftsteuergesetz) ist der Mantelkauf ein Kauf, der nach § 8 Abs. 1 KStG mit einer Verpflichtung zur Fortführung der Geschäftstätigkeit verbunden ist. Dieser Kauf ist mit dem Verlust von Verlustvorträgen bei Ausscheiden aus einer Gruppe (§ 9 KStG) nicht identisch, da der Mantelkauf eine Verpflichtung zur Fortführung der Geschäftstätigkeit mit sich bringt, während der Verlust von Verlustvorträgen bei Ausscheiden aus einer Gruppe ein Verlustvortrag ist, der nicht durch einen Kauf verursacht wird."
CORP-TAX-047,Nach § 7 Abs. 1 KStG kann eine Körperschaft nach einem Mantelkauf ihre Verluste grundsätzlich nicht mehr nutzen. Diese Regelung ist in der Körperschaftsteuergesetz (KStG) verankert.
CORP-TAX-048,"Nach § 7 Abs. 1 KStG gelten Rückvergütungen von Erwerbs- und Wirtschaftsgenossenschaften, die den Mitgliedern in Geld oder in Geldwert zugutegekommen sind, als Einkommensverwendung."
CORP-TAX-049,"Gemäß § 7 Abs. 3 KStG (Körperschaftsteuergesetz) ist der Verlust, der einem ausländischen Gruppenmitglied zugerechnet wurde, nicht mehr verrechnungsfähig, wenn das Gruppenmitglied die Unternehmensgruppe verlässt."
CORP-TAX-050,"Die Unternehmensgruppe bietet gegenüber der isolierten Besteuerung einen steuerlichen Vorteil durch die Möglichkeit, die Einkünfte des Unternehmensgruppenmitglieds in der Steuerperiode des Unternehmensgruppenmitglieds zu versteuern, anstatt sie in der Steuerperiode des Unternehmensgruppenführers zu versteuern. Dieser Vorteil ist gemäß § 7 Abs. 1 KStG (Abgabenordnung) gegeben."
CORP-TAX-051,"Gemäß § 7 Abs. 1 KStG gelten die Bestimmungen der §§ 7–12 KStG für eine Unternehmensgruppe mit inländischem Gruppenträger, profitabler Inlandstochter, Verlusttochter im Inland (mit Vorgruppen verlusten) und Verlusttochter in der EU."
CORP-TAX-052,"Gemäß § 7 Abs. 2 KStG kann eine Beteiligungsgemeinschaft als Gruppenträger fungieren, wenn die Mitbeteiligten die in § 7 Abs. 1 KStG genannten Anteile besitzen und die Anteile der Mitbeteiligten zusammen eine Gesamtmöglichkeit von mindestens 50 Prozent der Gesamtmöglichkeiten des Gruppenträgers ausmachen."
CORP-TAX-053,"Nein, es gibt keine Mindestbeteiligungsquote oder Haltefrist für die Steuerfreiheit inländischer Beteiligungserträge gemäß § 7 KStG."
CORP-TAX-054,"Die 'Option zur Steuerwirksamkeit' ist eine Regelung des Körperschaftsteuergesetzes (KStG), die den Anspruch auf Steuerwirksamkeit einer Veräußerung eines Grundstücks durch eine Option ergänzt. Die Option zur Steuerwirksamkeit ist ein Recht des Veräußerers, die Veräußerung des Grundstücks nur dann steuerwirksam zu machen, wenn der Käufer die Option erklärt. Die Option muss dem Käufer in schriftlicher Form zur Verfügung gestellt werden, bevor die Veräußerung erfolgt."
CORP-TAX-055,Nach § 7 Abs. 1 KStG (Abgabenordnung) entsteht keine internationale Schachtelbeteiligung durch Sitzverlegung einer inländischen Tochtergesellschaft ins Ausland. Die stillen Reserven bleiben unverändert.
CORP-TAX-056,"Gemäß § 7 Absatz 2 KStG (Abgabenordnung) werden Zinsen für die Fremdfinanzierung einer Beteiligung, die der Verkäufer konzernfremd ist, als Zinsen für die Fremdfinanzierung einer Beteiligung angesehen. Diese Regelung ist im KStG (Abgabenordnung) verankert."
CORP-TAX-057,"Gemäß § 7 Abs. 2 KStG ist der Betriebsausgabenabzug bei nur teilweise steuerpflichtigen Körperschaften auf die Betriebsausgaben beschränkt, die für die Erbringung der steuerpflichtigen Tätigkeit des Körperschaftsverbandes aufgebracht werden."
CORP-TAX-058,"Nach § 7 Absatz 3 Körperschaftssteuergesetz (KStG) ist der Betriebsausgabenabzug bei einer Körperschaft, die nur teilweise steuerpflichtig ist, auf die Betriebsausgaben des steuerpflichtigen Teilbetriebs beschränkt."
CORP-TAX-059,"Nach § 7 Abs. 1 KStG sind Strafen, die von Gerichten oder Verwaltungsbehörden verhängt werden, nicht steuerlich abzugsfähig."
CORP-TAX-060,Nach § 7 Abs. 1 KStG (Abgabenordnung) werden Aufsichtsratsvergütungen als Einkommen betrachtet.
TAX-INTL-001,"Gemäß § 7 Abs. 2 KStG (Abgabenordnung) ist die Steuerpflicht für die Wiener Wohnung grundsätzlich unbeschränkt, da die Wohnung nicht nur zur Erbringung von Dienstleistungen, sondern auch zur Erbringung von Wohnraum dient."
TAX-INTL-002,"Nach § 7 Abs. 1 KStG (Körperschaftssteuergesetz) ist ein in einem anderen Staat wohnender oder dort gewöhnlicher Aufenthalt habender Steuerpflichtiger nur beschränkt steuerpflichtig, wenn er in Österreich weder Wohnsitz noch gewöhnlichen Aufenthalt hat und er in Österreich Mieteinkünfte erzielt."
TAX-INTL-003,"Gemäß § 7 Abs. 1 KStG (Körperschaftssteuergesetz) besteht eine unbeschränkte Steuerpflicht, wenn ein ausländischer Bürger oder Unternehmer in Österreich sieben Monate durchgehend aufhält."
TAX-INTL-004,"Gemäß § 7 Abs. 1 KStG (Konzessionssteuergesetz) ist die Steuerpflicht auf das gesamte Vermögen der Managerin beschränkt, wenn sie in der Schweiz lebt und in Österreich nicht mehr als 50 Tage in einem Jahr aufhält."
TAX-INTL-005,"Nach § 11 Abs. 1 KStG (Abgabenordnung) ist der Wohnsitz eines inländischen Steuerpflichtigen, der sich im Ausland aufhält und dort eine Familienwohnung besitzt, nicht verändert, wenn die Ehegattin oder die Kinder im Inland wohnen und dort bleiben."
TAX-INTL-006,"Gemäß § 10 Abs. 1 des Kaufmannsgesetzbuchs (KGb) ist ein Wohnsitz nur dann gegeben, wenn die Person sich in der Wohnung aufhält oder sich dorthin erwartet wird. Daher ist eine leerstehende, unmöblierte Wohnung, die tatsächlich nicht bewohnbar gehalten wird, kein Wohnsitz."
TAX-INTL-007,"Nach § 1 Abs. 2 BGB gilt der Wohnsitz eines Personen, die ihren Wohnsitz in Österreich haben und ausschließlich in einem mobilen Wohnwagen leben, als der Wohnsitz des Personen in Österreich."
TAX-INTL-008,"Nach § 1 Abs. 3 des Bundes-Steuergesetzes (BStG) ist ein Wohnsitz inländisch, wenn der Wohnsitz des Steuerpflichtigen in Österreich liegt und er dort seinen Lebensmittelpunkt hat. Die Tatsache, dass die Österreicherin in den Niederlanden wohnt und dort auch wirtschaftlich abhängig ist, ist nicht ausschlaggebend für die Bestimmung des Wohnsitzes. Der Wohnsitz in Österreich ist daher unabhängig von der Tatsache, dass sie auch in den Niederlanden wohnt."
TAX-INTL-009,"Gemäß § 7 Abs. 1 KStG (Abgabenordnung) gilt der Arbeitnehmer als gewöhnlicher Aufenthalter in Österreich, wenn er dort täglich pendelt und jeden Abend an seinen ausländischen Wohnsitz zurückkehrt."
TAX-INTL-010,"Nach § 7 Abs. 2 KStG kann ein gewöhnlicher Aufenthalt in Österreich entstehen, wenn der Arbeitnehmer regelmäßig am österreichischen Arbeitsort übernachtet und nur am Wochenende heimfährt."
TAX-INTL-011,"Ja, gemäß § 1 Abs. 2 KStG (Konzessionssteuergesetz) wird der gewöhnliche Aufenthalt unterbrochen, wenn der ausländische Aufenthalt dauerhaft ist oder die Gesamtdauer der ausländischen Aufenthalte über mehrere Monate hinausgeht."
TAX-INTL-012,"Nein, gemäß § 7 Absatz 3 KStG (Abgabenordnung) ist der Steuerpflichtige nach dem Zuzug in Österreich unbeschränkt steuerpflichtig. Es gibt keinen Grundsatz für zwei Steuerabschnitte."
TAX-INTL-013,"Ja, gemäß § 7 Abs. 1 KStG ist der spätere Zufluss für die österreichische Erfassung grundsätzlich relevant."
TAX-INTL-014,"Laut § 7 Abs. 2 KStG (Karenzsteuergesetz) sind Einkünfte, die vor dem Zuzug nach Österreich zugeflossen sind, nicht in Österreich zu erfassen."
TAX-INTL-015,"Ja, nach § 7 Absatz 1 KStG (Konzessionssteuergesetz) kann der Verlust des inländischen Wohnsitzes Wegzugsbesteuerung auslösen, wenn der Verlust des Wohnsitzes im Zusammenhang mit dem Verlust des Mittelpunkts der Lebensinteressen steht."
TAX-INTL-016,"Ja, gemäß § 10 Abs. 2 KStG kann trotz der 70-Tage-Grenze eine unbeschränkte Steuerpflicht entstehen, wenn die Person in Österreich für eine längere Zeit beruflich tätig ist."
TAX-INTL-017,"Nach § 7 Absatz 1 des Konsenssteuergesetzes (KStG) hat ein ausländischer Saisonarbeiter, der nach den Richtlinien des § 1 Absatz 1 KStG einen gewöhnlichen Aufenthalt in Österreich hat, einen gewöhnlichen Aufenthalt in Österreich, wenn er in Österreich mindestens vier Monate in einem Kalenderjahr arbeitet."
TAX-INTL-018,"Nach § 7 Absatz 3 KStG (Karenzsteuergesetz) tritt die unbeschränkte Steuerpflicht rückwirkend mit dem ersten Tag des ersten Monats ein, in dem der Ausländer in Österreich tätig ist."
TAX-INTL-019,"Nach § 7 Abs. 2 KStG (Abgabenordnung) gilt ein Arbeitnehmer, der ab Beginn seiner Anwesenheit in Österreich tatsächlich anwesend ist, als unbeschränkt steuerpflichtig, wenn er eine Arbeitserlaubnis für mindestens acht Monate besitzt."
TAX-INTL-020,"Nach § 7 Abs. 3 KStG endet die beschränkte Steuerpflicht, wenn der inländische Aufenthalt oder Wohnsitz fehlt und die inländischen Einkünfte wegfallen."
TAX-INTL-021,"Ja, nach § 7 Abs. 1 KStG kann ein deutscher Staatsangehöriger, der keinen Wohnsitz in Österreich hat, aber 95% seiner Jahreseinkünfte aus Österreich erzielt, auf Antrag wie ein unbeschränkt Steuerpflichtiger behandelt werden."
TAX-INTL-022,"Ja, gemäß § 1 Abs. 4 EStG 1988 kann sie trotz Unterschreitens der 90%-Quote den Antrag stellen, wenn sie die in § 1 Abs. 2 EStG 1988 genannten Voraussetzungen erfüllt."
TAX-INTL-023,"Ja, gemäß § 1 Abs. 4 EStG 1988 ist die Behandlung als unbeschränkt Steuerpflichtiger ausgeschlossen, wenn der Drittstaatsangehörige nicht in Österreich wohnt."
TAX-INTL-024,"Ja, nach § 1 Abs. 4 EStG 1988 muss die Höhe der nicht in Österreich steuerpflichtigen Auslandseinkünfte für den Antrag nachgewiesen werden."
TAX-INTL-025,"Nein, die beschränkte österreichische Steuerpflicht eines in Polen ansässigen Steuerpflichtigen erstreckt sich nur auf das in Österreich erzielte Welteinkommen (§ 7 Abs. 1 KStG)."
TAX-INTL-026,"Nein, gemäß § 12 Abs. 1 KStG kann ein beschränkt Steuerpflichtiger nicht den Familienbonus Plus oder den Alleinverdienerabsetzbetrag beanspruchen."
TAX-INTL-027,"Ja, gemäß § 7 Abs. 2 KStG sind Sonderausgaben bei beschränkt Steuerpflichtigen nur dann abzugsfähig, wenn sie im Inland erfolgen."
TAX-INTL-028,"Ja, gemäß § 10 Abs. 1 KStG gilt für die Steuerberechnung bei beschränkt Steuerpflichtigen, die kein Einkommen haben, das Einkommen zu betrachten, das sie nach § 10 Abs. 1 KStG erhalten hätten, wenn sie nicht beschränkt Steuerpflichtig wären."
TAX-INTL-029,"Ja, gemäß § 34 Absatz 1 und § 35 Absatz 1 EStG 1988 sind außergewöhnliche Belastungen auch bei beschränkter Steuerpflicht anwendbar."
TAX-INTL-030,"Ja, gemäß § 102 Absatz 1 Einkommensteuergesetz (EStG) 1988 ist der Arbeitnehmer veranlagungspflichtig, wenn er neben seinem österreichischen Arbeitslohn andere veranlagungspflichtige österreichische Einkünfte von mehr als 730 Euro erzielt."
TAX-INTL-031,"Ja, gemäß § 7 Abs. 1 KStG ist bei einem beschränkt steuerpflichtigen Arbeitnehmer, der zeitweise zwei getrennt lohnversteuerte österreichische Dienstverhältnisse hat, eine Veranlagung vorgesehen."
TAX-INTL-032,"Ja, gemäß § 98 Absatz 1 KStG kann ein beschränkt Steuerpflichtiger veranlagt werden, wenn er nach § 98 Absatz 1 KStG 1988 von seinen inländischen Einkünften weder Lohnsteuer noch KESt noch Abzugsteuer nach § 99 EStG 1988 bis § 101 EStG 1988 vorzunehmen ist."
TAX-INTL-033,"Ja, gemäß § 7 Abs. 1 KStG werden bei der laufenden Lohnsteuerberechnung für beschränkt lohnsteuerpflichtige Arbeitnehmer die gleichen Absetzbeträge berücksichtigt wie bei unbeschränkt Steuerpflichtigen."
TAX-INTL-034,"Ja, nach § 99 Abs. 2 EStG 1988 kann der Arbeitgeber die Werbungskosten unmittelbar beim Lohnsteuerabzug abziehen."
TAX-INTL-035,Nach § 7 Abs. 1 KStG beginnt die beschränkte Steuerpflicht erst mit dem Verlust des österreichischen Wohnsitzes.
TAX-INTL-036,"Gemäß § 1 Abs. 3 des Abgabenrechts-Beschlusses (KStG) ist ein in Österreich unbeschränkt Steuerpflichtiger, der Einkünfte aus einem Staat mit DBA bezieht, dem Abgabenrecht des Staatens mit DBA unterworfen."
TAX-INTL-037,"Ja, gemäß § 7 Abs. 1 KStG dient ein DBA dazu, eine mehrfache Besteuerung derselben Einkünfte zu vermeiden."
TAX-INTL-038,"Die Befreiungsmethode bei Auslandseinkünften eines in Österreich ansässigen Steuerpflichtigen bedeutet, dass der Steuerpflichtige gemäß § 11 Abs. 1 KStG einen Anteil der Auslandseinkünfte von 10 Prozent freistellt. Diese Methode ist nur dann anwendbar, wenn der Steuerpflichtige in Österreich seinen Wohnsitz hat."
TAX-INTL-039,Nach § 7 Abs. 2 KStG (Körperschaftsteuergesetz) ist die Anrechnungsmethode bei Auslandseinkünften eines in Österreich ansässigen Steuerpflichtigen die Anrechnung der Auslandseinkünfte nach dem Anteil der Auslandseinkünfte an den Gesamt-Einkünften.
TAX-INTL-040,"Ja, nach § 7 Abs. 1 KStG sind ausländische Einkünfte bei ihrer Berücksichtigung in Österreich stets nach österreichischem Steuerrecht zu ermitteln."
TAX-INTL-041,"Ja, gemäß § 7 Abs. 2 KStG müssen Auslandseinkünfte an die österreichischen Einkommensermittungsvorschriften angepasst werden, wenn das ausländische Steuerrecht andere Befreiungen oder Abschreibungen vorsieht."
TAX-INTL-042,"Ja, gemäß § 7 Abs. 1 KStG ist ein in Österreich unbeschränkt Steuerpflichtiger mit seinem gesamten Welteinkommen steuerpflichtig, auch wenn einzelne Einkünfte bereits im Ausland besteuert wurden."
TAX-INTL-043,"Ja, nach § 11 Abs. 1 KStG kann ein DBA eine nach innerstaatlichem Recht bestehende Steuerpflicht einschränken, wenn er die Steuerpflicht des DBA-Mitglieds nicht übernimmt."
TAX-INTL-044,"Ja, gemäß § 7 Absatz 1 KStG kann bei DBA-Fällen die wirtschaftliche Zuordnung maßgeblich sein, nicht nur der spätere Zufluss."
TAX-INTL-045,Nach § 7 Abs. 1 KStG (Karenzsteuergesetz) kann jemand nach österreichischem Steuerrecht mehr als einen Wohnsitz haben.
TAX-INTL-046,"Ja, gemäß § 107 Abs. 1 KStG unterliegen Einkünfte, die nach § 98 EStG 1988 nicht steuerpflichtig sind, einem österreichischen Progressionsvorbehalt."
TAX-INTL-047,"Nein, nach dem DBA-Befreiungsgesetz § 11 Abs. 1 kann die Auslandseinkommen für die Ermittlung des Steuersatzes nicht berücksichtigt werden."
TAX-INTL-048,"Ja, gemäß § 7 Absatz 1 KStG ist bei der Anrechnungsmethode die ausländische Steuer von der österreichischen Steuer abzuziehen statt die Auslandseinkünfte vollständig auszunehmen."
TAX-INTL-049,"Ja, gemäß § 1 Abs. 3 KStG muss bei grenzüberschreitenden Fällen mit Deutschland, der Schweiz oder den USA stets geprüft werden, ob ein DBA besteht."
TAX-INTL-050,"Nein, gemäß § 7 Abs. 1 KStG (Kindersteuergesetz) besteht keine Steuerpflicht für den DBA, wenn das innerstaatliche Recht keine Steuerpflicht vorsieht."
TAX-INTL-051,"Nach § 11 Abs. 1 des KStG unterliegen die Honorare, die für die in Österreich ausgeführte Tätigkeit erhalten werden, der beschränkten Steuerpflicht."
TAX-INTL-052,"Nach § 7 Abs. 2 KStG kann die Tätigkeit als verwertet gelten, wenn sie unmittelbar der österreichischen Volkswirtschaft dienen soll, auch wenn sie physisch im Ausland erbracht wird."
TAX-INTL-053,"Ja, gemäß § 7 Abs. 1 KStG ist für die beschränkte Steuerpflicht selbständiger Arbeit im Inland zwingend eine österreichische Betriebsstätte erforderlich."
TAX-INTL-054,"Nach § 7 Absatz 2 KStG (Abgabenordnung) unterliegen gewerbliche Einkünfte, die in Österreich erzielt werden, der beschränkten Steuerpflicht, wenn der Unternehmer in Liechtenstein ansässig ist."
