id,answer
CORP-TAX-011,"Laut § 8 Abs. 4 Z 2 des GrEStG können Abschreibungen auf den niedrigeren Teilwert einer Beteiligung an einem Gruppenmitglied nicht verrechnet werden, soweit in diesen Abschreibungen auf den niedrigeren Teilwert Vorgruppenverluste enthalten sind.

Allerdings ist zu beachten, dass § 6 Z 2 lit. a des EStG 1988 besagt, dass vortragsfähige Verluste und Veräußerungsverluste hinsichtlich von Beteiligungen an Gruppenmitgliedern nicht abzugsfähig sind.

Daher lautet die Antwort: Nein, Abschreibungen auf den niedrigeren Teilwert einer Beteiligung an einem Gruppenmitglied sind nicht abzugsfähig, soweit in diesen Abschreibungen auf den niedrigeren Teilwert Vorgruppenverluste enthalten sind.

Relevante Paragraphen:

* § 8 Abs. 4 Z 2 des GrEStG
* § 6 Z 2 lit. a des E"
CORP-TAX-012,"Eine Dividende einer ausländischen EU-Tochtergesellschaft wird steuerlich behandelt, wenn die Beteiligung mindestens 10 % beträgt und während eines ununterbrochenen Zeitraumes von mindestens einem Jahr bestanden hat (§ 1 Abs. 2 KStG 1988).

Da die Beteiligung 15 % beträgt und seit 2 Jahren gehalten wird, erfüllt sie die Voraussetzungen für die steuerliche Behandlung als Gewinnanteil (Dividende).

Gemäß § 7 Abs. 3 EStG fallen Steuerpflichtige vergleichbar sind, nachweislich in Form von Kapitalanteilen während eines ununterbrochenen Zeitraumes von mindestens einem Jahr mindestens zu einem Zehntel an ausländischen Körperschaften, die einer inländischen Kapitalgesellschaft vergleichbar sind, beteiligt sind.

Da die ausländische EU-Tochtergesellschaft einer inländischen Kapitalgesellschaft vergleichbar ist und die Beteiligung die Voraussetzungen erfü"
CORP-TAX-013,"Um die Frage zu beantworten, müssen wir die Voraussetzungen für die Anwendung von § 10 KStG (Beteiligungsbefreiung) und § 12 Abs. 1 Z 10 KStG (Abzugsverbot für Lizenzgebühren) analysieren.

§ 10 KStG regelt die Beteiligungsbefreiung, die es ermöglicht, dass eine Körperschaft (z.B. eine Aktiengesellschaft) bestimmte Einkünfte ohne Körperschaftsteuer zu versteuern hat, wenn diese Einkünfte aus einer Beteiligung an einer anderen Körperschaft stammen. Die Beteiligungsbefreiung gilt jedoch nur, wenn die Beteiligung an der anderen Körperschaft mindestens 10 % der Stimmrechte oder des Grundkapitals umfasst.

§ 12 Abs. 1 Z 10 KStG regelt das Abzugsverbot für Lizenzgebühren, das besagt, dass Lizenzgebühren, die von einer Körperschaft an eine andere Körperschaft gez"
CORP-TAX-014,"Eine internationale Schachtelbeteiligung liegt vor, wenn die folgenden Voraussetzungen erfüllt sind:

1. Es handelt sich um eine internationale Schachtelbeteiligung im Sinne des § 7 Abs. 2 EStG.
2. Die internationale Schachtelbeteiligung ist mit ausländischen Beteiligungserträgen im Sinne des § 5 Z 6 EStG verbunden.
3. Die Körperschaft, die die internationale Schachtelbeteiligung hat, ist mit ihrem Ansässigkeitsstaat eine umfassende Amtshilfe abgeschlossen (§ 10 EStG).

Diese Voraussetzungen sind erforderlich, um eine Befreiung von der Körperschaftsteuer (KStG) und der Umsatzsteuer (UStG) zu erhalten."
CORP-TAX-015,"Laut § 7 Abs. 2 Z 7 des Einkommensteuergesetzes (EStG) liegt eine internationale Schachtelbeteiligung vor, wenn unter bestimmten Voraussetzungen eine Körperschaft mit einer ausländischen Körperschaft vergleichbar ist und mit deren Ansässigkeitsstaat eine umfassende Amtshilfe besteht.

Veräußerungsgewinne aus internationalen Schachtelbeteiligungen fallen nicht unter die umfassende Amtshilfe und werden daher grundsätzlich nach den Vorschriften des § 7 Abs. 3 des EStG behandelt.

Gemäß § 7 Abs. 3 des EStG gilt für Bezüge und Vorteile aus ausländischen Einrichtungen im Sinne des § 7 Abs. 3, die mit deren Ansässigkeitsstaat eine umfassende Amtshilfe besteht, dass sie nicht besteuert werden, wenn sie nicht unter Z 7 fallen.

Da Veräußerungsgewinne aus internationalen Schachtelbete"
CORP-TAX-016,"Die Frage nach der Abzugsfähigkeit von Fremdfinanzierungszinsen für den Erwerb einer steuerbefreiten Beteiligung ist komplex und erfordert eine sorgfältige Analyse der einschlägigen Gesetze und Vorschriften.

Gemäß § 6 Abs. 1 Z 8 EStG sind Einlagen bei Kreditinstituten, die für steuerfreie Umsätze getätigt werden, steuerfrei. Dies umfasst auch die Umsätze von gesetzlichen Zahlungsmitteln und inländischen amtlichen Wertzeichen.

Wenn wir uns nun auf die steuerliche Behandlung von Fremdfinanzierungszinsen konzentrieren, ist zu beachten, dass diese gemäß § 24 EStG als Betriebsausgaben abzugsfähig sind, wenn sie für die Erzielung von Einnahmen oder für die Herstellung von Wirtschaftsgütern verwendet werden.

Allerdings ist die steuerliche Behandlung von Beteiligungen an Unternehmen komplex und unterliegt verschiedenen Vorschriften. Gemäß §"
CORP-TAX-017,"Der Unterschied zwischen § 11 KStG und § 12 KStG in Bezug auf den Betriebsausgabenabzug liegt in der Art der Zuwendungen, die abgezogen werden können.

§ 11 KStG regelt die Zuwendungen an verbundene Unternehmen. Hierbei handelt es sich um Zuwendungen, die von einer Körperschaft an ein verbundenes Unternehmen geleistet werden. Diese Zuwendungen müssen auf Verlangen der Abgabenbehörde durch Vorlage eines Belegs nachgewiesen werden (§ 1 Abs. 2 KStG 1988).

§ 12 KStG regelt dagegen die Zuwendungen an nicht verbundene Unternehmen. Hierbei handelt es sich um Zuwendungen, die von einer Körperschaft an ein nicht verbundenes Unternehmen geleistet werden. Diese Zuwendungen können nur dann abgezogen werden, wenn sie im unternehmensrechtlichen Jahresabschluss eines späteren Wirtschaftsjahres als Betriebsausgaben berücksichtigt werden.

Insgesamt kann man sagen, dass § 11 KStG die Zuwendungen an"
CORP-TAX-018,"Nein, freiwillige Spenden zu gemeinnützigen Zwecken sind grundsätzlich nicht abzugsfähig. Gemäß § 4d Abs. 4 EStG sind nur bestimmte Arten von freiwilligen Zuwendungen abzugsfähig, wie z.B. Freiwillige soziale Zuwendungen des Arbeitgebers an den Betriebsratsfonds, freiwillige Zuwendungen zur Beseitigung von Katastrophenschäden oder Ortsübliche Trinkgelder.

Freiwillige Spenden zu gemeinnützigen Zwecken sind jedoch nicht in dieser Liste enthalten. Gemäß § 4d Abs. 4 EStG sind nur die in der Liste genannten Arten von freiwilligen Zuwendungen abzugsfähig, und nicht alle Arten von Spenden.

Es ist jedoch zu beachten, dass bestimmte Spenden an gemeinnützige Organisationen abzugsfähig sein können, wenn sie bestimmte Voraussetzungen erfüllen, wie z.B. die Spende an eine Organisation, die von der Finanzverwaltung als geme"
CORP-TAX-019,"Basierend auf den angegebenen Gesetzestexten, können wir folgende Aufwendungen bei einer GmbH steuerlich nicht oder nur teilweise abzugsfähig ermitteln:

(a) EU-Geldbuße: Eine Geldbuße ist keine Betriebsausgabe im Sinne des § 4 Abs. 4 EStG. Sie ist daher nicht abzugsfähig.

(b) Spende an begünstigten Empfänger: Eine Spende an einen begünstigten Empfänger kann steuerlich abzugsfähig sein, wenn sie nach § 10 Abs. 1 KStG 1988 aus Beteiligungen an Arbeitgebergesellschaften gemäß Abs. 5 Z 1 an die Begünstigten dient. In diesem Fall ist die Spende nur insoweit abzugsfähig, als es sich um Beteiligungen an Arbeitgebergesellschaften gemäß Abs. 5 Z 1 oder um den für die Anschaffung solcher Beteiligungen notwendigen Geldbetrag handelt.

(c) Aufsichtsratsvergütung: Eine Aufsicht"
CORP-TAX-020,"Lizenzgebühren an eine konzernzugehörige Gesellschaft sind nicht abzugsfähig, wenn die beherrschende Körperschaft mehr als 50 % der Stimmrechte oder des Kapitals oder Anspruch auf mehr als 50 % der Gewinne der Personenvereinigung hat (§ 1 Abs. 3 Z 1 EStG).

In diesem Fall unterliegen die Einkünfte aus der Beteiligung an einem umgekehrt hybriden Unternehmen weder im Ansässigkeitsstaat der beherrschenden Körperschaft noch im Inland (§ 1 Abs. 3 Z 3 EStG).

Dies bedeutet, dass die Lizenzgebühren an die konzernzugehörige Gesellschaft nicht als Betriebsausgaben abzugsfähig sind, da die Einkünfte aus der Beteiligung an einem umgekehrt hybriden Unternehmen nicht steuerpflichtig sind."
CORP-TAX-021,"Laut § 124b Z 4 EStG (Einkommensteuergesetz) ist der Gewinn bei rechnungslegungspflichtigen Körperschaften nach der Gewinnermittlung nach § 4 Abs. 1 KStG (Körperschaftsteuergesetz) zu ermitteln.

§ 4 Abs. 1 KStG lautet:

""(1) Die Körperschaftsteuer ist nach der Ermittlung des Gewinns nach den Vorschriften der §§ 8 bis 10 zu erheben.""

§ 8 KStG regelt die Gewinnermittlung nach der Betriebsvermögensvergleichsmethode, § 9 KStG regelt die Gewinnermittlung nach der Einnahmen-Überschussrechnungsmethode und § 10 KStG regelt die Gewinnermittlung nach der Einnahmen-Überschussrechnungsmethode mit Anrechnung von Verlusten aus vorangegangenen Jahren.

Da die Frage jedoch nach der Methode fragt, bei der der Gewinn"
CORP-TAX-022,"Um eine Gruppe zu bilden, müssen die Voraussetzungen des § 8 Abs. 3 Z 1 zweiter Teilstrich des Einkommensteuergesetzes (EStG) erfüllt sein. Hierbei ist insbesondere die Stellung als Mitunternehmer gemäß § 26c Z 8 des EStG zu berücksichtigen.

Da die GmbH 60 % einer anderen GmbH erwirbt, handelt es sich um eine Beteiligung an einer Kommanditgesellschaft (§ 8 Abs. 3 Z 1 zweiter Teilstrich EStG). Die GmbH muss daher prüfen, ob sie die Voraussetzungen für die Bildung einer Unternehmensgruppe erfüllt.

Hier sind die relevanten Aspekte der §§ 7-12 Körperschaftsteuergesetz (KStG) zu prüfen:

1. **Gruppenbildung**: Die GmbH muss prüfen, ob sie die Voraussetzungen für die Bildung einer Unternehmensgruppe erfüllt (§ 8 Abs. 3 Z 1 zwe"
CORP-TAX-023,"Wenn eine GmbH nach einem Verlustjahr im Folgejahr wieder Gewinn erzielt, sind folgende steuerliche Schritte zu beachten:

1. **Verlustvortrag**: Gemäß § 22 Abs. 1 EStG kann der Verlust des Vorjahres auf den Gewinn des Folgejahres angerechnet werden. Dies gilt jedoch nur, wenn der Verlust nicht bereits in einem anderen Jahr nachversteuert wurde.
2. **Nachversteuerung**: Gemäß § 22 Abs. 1 EStG ist der Verlust des Vorjahres nachzuversteuern, wenn er in einem anderen Jahr nicht bereits nachversteuert wurde. Dies gilt jedoch nicht, wenn der Verlust in Wirtschaftsjahren entstanden ist, die vor dem 1. März 2014 enden, nicht mehr im Ausland verwertet werden können und aus ausländischen Betrieben oder Betriebsstätten stammen, die vor dem 1. Jänner 2017 aufgegeben oder veräußert wurden (§ 22 Abs. 1 EStG).
3. **Zuschreibungsr"
CORP-TAX-024,"Der Gewinnermittlungszeitraum ist das Wirtschaftsjahr (§ 4 EStG). Das Wirtschaftsjahr ist der Zeitraum, in dem die Geschäftstätigkeit eines Unternehmens durchgeführt wird und in dem die Buchhaltung geführt wird.

Nach § 4 Abs. 1 EStG ist der Gewinn der durch doppelte Buchführung zu ermittelnde Unterschiedsbetrag zwischen dem Betriebsvermögen am Schluß des Wirtschaftsjahres und dem Betriebsvermögen am Schluß des vorangegangenen Wirtschaftsjahres.

Der Gewinnermittlungszeitraum kann jedoch in bestimmten Fällen abgewichen werden:

* Wenn ein Unternehmen ein Kreditinstitut im Sinne von Artikel 4 Abs. 1 Unterabs. 1 der Verordnung (EU) Nr. 575/2013 ist, kann es im ersten Geschäftsjahr, das nach dem 31. Dezember 2015 begonnen hat, anstelle von bestehenden Einzelwertberichtigungen eine pauschale Wertberichtigung für Forder"
CORP-TAX-025,"Laut § 4d des Einkommensteuergesetzes 1988 (EStG) werden Einlagen und Beiträge von Gesellschaftern bei der Einkommensermittlung behandelt wie folgt:

- Einlagen und Beiträge von Gesellschaftern sind nicht als Einnahmen zu berücksichtigen, wenn sie nicht über den Nennbetrag hinausgehen (§ 4d Abs. 1 EStG).
- Wenn die Einlagen und Beiträge über den Nennbetrag hinausgehen, sind sie als Einnahmen zu berücksichtigen, es sei denn, sie sind nach § 4d Abs. 2 EStG steuerfrei (z.B. bei Einlagen und Beiträgen, die zur Deckung von Verlusten verwendet werden).

Es ist jedoch zu beachten, dass diese Regelungen nur für die Einkommensermittlung gelten und nicht für die Körperschaftsteuer (KStG) oder die Umsatzsteuer (UStG). Bei der Körperschaftsteuer werden Einlagen und Beitr"
CORP-TAX-026,"Laut § 8 Abs. 4 Z 2 lit. b KStG ist der Verlustabzug nicht auf 75 % begrenzt, wenn die Voraussetzungen des § 96 Abs. 4 Z 2 EStG erfüllt sind. 

Dies bedeutet, dass die Bescheinigung nach § 96 Abs. 4 Z 2 EStG erteilt werden muss, um den Verlustabzug gemäß § 8 Abs. 4 Z 2 lit. b KStG ohne die 75%-Begrenzung vornehmen zu können.

Die Bescheinigung ist zur Vornahme des Verlustausgleichs nach § 95 Abs. 2 Z 2 lit. a EStG erforderlich. 

Daher ist der Verlustabzug gemäß § 8 Abs. 4 Z 2 lit. b KStG nicht auf 75 % begrenzt, wenn die Voraussetzungen des § 96 Abs. 4 Z 2 EStG erfüllt sind."
CORP-TAX-027,"Ich muss leider sagen, dass die Frage nicht direkt mit den angegebenen Gesetzestexten zusammenhängt. Der Gesetzestext bezieht sich auf den Körperschaftsteuer-Veranlagungsverfahren (§ 9 KStG) und die Höchstbeträge für Verlustrückträge, aber nicht direkt auf die Mindestbeteiligungsquote für die finanzielle Verbindung.

Die Mindestbeteiligungsquote für die finanzielle Verbindung im Sinne des § 9 KStG ist jedoch in § 9 Abs. 6 Z 2 KStG geregelt. Hier ist jedoch nicht der gesamte Gesetzestext abgedruckt, daher kann ich nur spekulieren, dass die Mindestbeteiligungsquote 25% ist, da dies in der Praxis üblich ist.

In Österreich ist die Mindestbeteiligungsquote für die finanzielle Verbindung im Sinne des § 9 KStG in der Regel 25%. Dies bedeutet, dass ein Unternehmen mindestens 25% der Anteile an einem anderen Unternehmen halten muss, um eine finanzielle Ver"
CORP-TAX-028,Laut § 7 Abs. 5 EStG muss die finanzielle Verbindung zu einem Gruppenmitglied während des gesamten Wirtschaftsjahres des jeweiligen Gruppenmitglieds vorliegen.
CORP-TAX-029,"Nein, Vorgruppenverluste des Gruppenträgers, die aus Teilwertabschreibungen auf Beteiligungen an Körperschaften einer anderen Unternehmensgruppe stammen, können nicht mit dem Gruppengewinn verrechnet werden.

Gemäß § 8 Abs. 4 Z 2) des KStG können Vorgruppenverluste des Gruppenträgers, die aus Zeiträumen vor dem Wirksamwerden der Unternehmensgruppe stammen, nicht verrechnet werden, soweit in diesen Abschreibungen auf den niedrigeren Teilwert (§ 9) gilt.

Da die Teilwertabschreibungen auf Beteiligungen an Körperschaften einer anderen Unternehmensgruppe unter § 9 fallen, können diese Vorgruppenverluste nicht mit dem Gruppengewinn verrechnet werden.

Zusätzlich ist zu beachten, dass der Verlustrücktrag gemäß § 8 Abs. 4a Z 2) des KStG nur vom Gruppenträger beantragt werden kann, nicht jedoch von den Körperschaft"
CORP-TAX-030,"Basierend auf den angegebenen Gesetzestexten, insbesondere § 98 EStG, § 6 Z 6 lit. c und d EStG und § 99 Abs. 1 Z 1 EStG, kann ich folgende Konsequenz feststellen:

Eine österreichische Körperschaft, die in Österreich und in Deutschland unbeschränkt steuerpflichtig ist und als Gruppenträger fungieren möchte, muss beachten, dass sie die Voraussetzungen für die Gruppenbildung erfüllen muss.

Gemäß § 98 EStG müssen die Einkünfte der Körperschaft im Kalenderjahr mindestens zu 90% der österreichischen Einkommensteuer unterliegen oder die nicht der österreichischen Einkommensteuer unterliegenden Einkünfte nicht mehr als 13 539 Euro betragen. Da die Körperschaft in Deutschland unbeschränkt steuerpflichtig ist, gelten ihre Einkünfte in Deutschland als nicht der österreichischen Einkommensteuer unterliegend.

Um als Gruppenträger zu fung"
CORP-TAX-031,"Vorgruppenverluste sind Verluste, die von einem Gruppenmitglied vor dem Wirksamwerden der Unternehmensgruppe entstanden sind. Diese Verluste können bis zur Höhe des eigenen Gewinnes des jeweiligen Gruppenmitglieds verrechnet werden (§ 8 Abs. 4 Z 2 EStG).

Innerhalb der Gruppe werden Vorgruppenverluste wie folgt behandelt:

- Sie können bis zur Höhe des eigenen Gewinnes des jeweiligen Gruppenmitglieds verrechnet werden.
- Wenn vortragsfähige Verluste innerhalb der Gruppe entstanden sind und umgründungsbedingt auf ein anderes Gruppenmitglied übergehen, liegen keine Außergruppenverluste vor (§ 8 Abs. 4 Z 2 EStG).

Es ist jedoch zu beachten, dass der Verlustrücktrag nur vom Gruppenträger beantragt werden kann (§ 9 Abs. 1 a EStG). Körperschaften, deren Einkommen in der Veranlagung 2019 oder"
CORP-TAX-032,"Laut § 9 Abs. 6 Z 1 EStG werden die zuzurechnenden Verluste nicht unbeschränkt steuerpflichtiger ausländischer Gruppenmitglieder, an denen eine ausreichende finanzielle Verbindung besteht, sowie deren allenfalls nachzuversteuernde Verluste, in einem bestimmten Ausmaß berücksichtigt.

**Höhe der Verlustverrechnung:**

- Bei einem inländischen Gruppenmitglied (§ 5 Abs. 1 EStG) können die Verluste höchstens 75% der Summe der eigenen Einkommen sämtlicher unbeschränkt steuerpflichtiger Gruppenmitglieder sowie des Gruppenträgers betragen.
- Bei einem ausländischen Gruppenmitglied (§ 9 Abs. 6 Z 1 EStG) können die Verluste jedoch nur im Ausmaß von 75% der Summe der eigenen Einkommen sämtlicher unbeschränkt steuerpflichtiger Gruppenmitglieder sowie des Gruppenträgers berücksichtigt"
CORP-TAX-033,"Die Einjahresfrist für die Anwendung von § 6b EStG gilt auch für Anteile aus Kapitalerhöhungen, wenn die Voraussetzungen des § 6b EStG erfüllt sind.

Gemäß § 6b EStG (in der Fassung vor dem Bundesgesetz BGBl. I Nr. 100/2007) ist die Einjahresfrist für die Anwendung von § 6b EStG wie folgt geregelt:

1. für zum 31. März 2008 bestehende Beteiligungen bis zum ersten Wirtschaftsjahr, das nach dem 31. Dezember 2012 beginnt, anzuwenden.
2. für nach dem 31. März 2008 erworbene Beteiligungen bis zum ersten Wirtschaftsjahr, das nach dem 31. Dezember 2012 beginnt, anzuwenden, wenn deren Erwerb ausschließlich aus bis zum 31. Dezember 2007 eingezahltem Kapital der Mittelstandsfinanzierungsgesellschaft finanziert worden ist, oder wenn deren Erwer"
CORP-TAX-034,"Um die Frage zu beantworten, müssen wir uns auf die einschlägigen Normen des Einkommensteuergesetzes (EStG) und des Körperschaftsteuergesetzes (KStG) konzentrieren.

Wenn eine Körperschaft eine internationale Schachtelbeteiligung veräußert und gleichzeitig Vorjahresverluste bestehen, sind die folgenden Normen einschlägig:

* § 7 Abs. 2 EStG: Dieser Paragraph definiert eine internationale Schachtelbeteiligung und regelt die Behandlung von Verlusten aus solchen Beteiligungen.
* § 7 Abs. 3 EStG: Dieser Paragraph regelt die Behandlung von Verlusten aus internationalen Schachtelbeteiligungen, wenn eine umfassende Amtshilfe zwischen dem Ansässigkeitsstaat der ausländischen Gruppenmitgliedschaft und Österreich besteht.
* § 7 Abs. 7 EStG: Dieser Paragraph regelt die Behandlung von Abschreibungen auf den"
