id,answer
CORP-TAX-032,"Bei der Verlustverrechnung unterscheiden sich die Regelungen für inländische und ausländische Gruppenmitglieder hinsichtlich der Höhe, der Grenze und der Nachversteuerung:

1. **Höhe der Verlustverrechnung:**
   - Inländische Gruppenmitglieder können bis zu 50% des inländischen Gewinns verlustverrechnen.
   - Ausländische Gruppenmitglieder können bis zu 25% des inländischen Gewinns verlustverrechnen.

2. **Grenze der Verlustverrechnung:**
   - Für inländische Gruppenmitglieder gibt es keine speziellen Grenzen.
   - Für ausländische Gruppenmitglieder gibt es eine Grenze von 25% des inländischen Gewinns.

3. **Nachversteuerung:**
   - Bei inländischen Gruppenmitgliedern kann nachversteuerungsfrei gehaltene Verluste nicht mehr verlustverrechnet werden.
   - Bei ausländischen Gr"
CORP-TAX-033,"Ja, die Einjahresfrist gilt auch für Anteile aus Kapitalerhöhungen in internationalen Schachtelbeteiligungsgesellschaften."
CORP-TAX-034,"Die einschlägigen Normen sind das Steuergesetz (StG), das Steuererfolgsrecht (StErR) sowie das Gesetz zur Steuerung von Kapitalströmen (KapitalströmenG). Es ist wichtig, auch die Richtlinien der Finanzministeriums zu berücksichtigen, da sie oft umsetzungsfähige Anleitungen liefern."
CORP-TAX-035,Eine Beteiligung von 8% an einer deutschen GmbH ist nicht ausreichend für den Anspruch auf die internationale Schachtelbegünstigung. Die Schachtelbegünstigung kann nur für Unternehmen mit einer Beteiligung von mindestens 25% oder mehr an der GmbH geltend gemacht werden. Daher hat die Beteiligung von 8% keinen Einfluss auf die Steuerfreizügigkeit von Dividenden.
CORP-TAX-036,"Die Option zur Steuerwirksamkeit einer Schachtelbeteiligung bei einem konzerninternen Weiterverkauf im Rahmen einer Umgründung kann zu unterschiedlichen Steuerfolgen führen, abhängig von den spezifischen Umständen und rechtlichen Voraussetzungen. In der Regel kann dies zu einer Verlagerung der Steuerbelastung oder zu einer Vermeidung von Steuerbelastungen führen, je nachdem, wie die Umgründung strukturiert ist und welche Steuerbestimmungen angewendet werden. Es ist jedoch wichtig, dass solche Entscheidungen immer von einem beratenden Steuerberater getroffen werden, da es sich um komplexe und rechtlich spezifische Fragen handelt."
CORP-TAX-037,"Gewinnanteile aus ausländischen Schachtelbeteiligungen sind trotz des § 10 KStG steuerpflichtig, wenn sie als Teil der Gesamteinkommen eines Steuerpflichtigen erfasst werden und nicht als Teil von Ersparnissen oder Vermögenswerten. Dies gilt insbesondere, wenn die Gewinne aus den ausländischen Unternehmen stammen, die in einem anderen Mitgliedstaat der EU oder einer anderen OECD-Partnernation tätig sind."
CORP-TAX-038,"Körperschaftsspezifische Aufwendungen nach § 11 KStG als Betriebsausgaben sind u. a.:

- Kosten für die Erstellung von Unternehmensberichten und -aufstellungen
- Kosten für die Erstellung von Steuererklärungen
- Kosten für die Erstellung von Finanzberichten
- Kosten für die Erstellung von Rechnungslegungspapieren
- Kosten für die Erstellung von Buchhaltungsunterlagen
- Kosten für die Erstellung von Steuerabrechnungen
- Kosten für die Erstellung von Steueranträge
- Kosten für die Erstellung von Steuerbescheidungen
- Kosten für die Erstellung von Steuerbescheinigungen"
CORP-TAX-039,"Betriebsausgaben, die zur Erbringung von Wirtschaftsdienstleistungen erforderlich sind, sind nach § 12 KStG nicht als Betriebsausgaben abzugsfähig."
CORP-TAX-040,"Zinsen für konzerninterne Beteiligungsfinanzierungen sind in der Regel abzugsfähig, jedoch sind sie im Sinne des § 5 Absatz 1 Nr. 2 Buchstabe a des Steuergesetzes nicht abzugsfähig, wenn sie als Teil einer Beteiligungserstattung oder -zahlung verwendet werden."
CORP-TAX-041,Der Gewinn eines abweichenden Wirtschaftsjahres wird im Veranlagungsjahr erfasst.
CORP-TAX-042,"Das Einkommen einer Körperschaft wird nach den Gesetzestexten der Steuergesetzgebung berechnet. Es umfasst das Gesamteinkommen, das durch die Tätigkeit des Unternehmens erzielt wurde, einschließlich der Gewinne und der Erträge. Abzüge werden in Form von Kosten und Ausgaben vorgesehen, die zur Berechnung des Einkommens beitragen können. Diese Kosten und Ausgaben müssen jedoch dementsprechend nachgewiesen werden. Einzelheiten liegen im Steuervertrag und in den Gesetzestexten der Steuergesetzgebung."
CORP-TAX-043,Die §§ 7–12 des KStG (Kaufsteuergesetz) sind in diesem Zusammenhang nicht direkt relevant. Die Überleitung vom Handelsbilanzgewinn zum steuerpflichtigen Einkommen einer GmbH erfolgt hauptsächlich unter Berücksichtigung der §§ 13 bis 16 KStG.
CORP-TAX-044,"Ja, die Art der Einkommensverwendung kann Einfluss auf die Einkommensermittlung haben, insbesondere bei bestimmten Steuersätzen wie dem Steuersatz 25 %. Bei Einkommen, das als Ausschüttung oder in Form von Dividenden gezahlt wird, kann der Steuersatz 25 % höher sein als bei anderen Verwendungsmöglichkeiten des Einkommens."
CORP-TAX-045,"Nein, eine Körperschaft mit abweichendem Wirtschaftsjahr kann ihre Verlustvorträge nicht unbegrenzt mit dem Jahresgewinn verrechnen. Es gibt Grenzen in Form von Fristen und Voraussetzungen, die von der Finanzverwaltung festgelegt sind."
CORP-TAX-046,"Mantelkauf und Verlust von Verlustvorträgen unterscheiden sich in der Regel durch den Kontext und die rechtlichen Implikationen:

- Gemeinsamkeiten: Beide sind Steuerkonzepte, die im Rahmen des Kompensationssteuersachers (KStG) gelten.

- Unterschiede:
  - Mantelkauf bezieht sich auf den Kauf eines Mantels oder ähnlicher Kleidungsstücke, bei dem der Steuerbelastungswert nicht vollständig abzüglich wird.
  - Verlust von Verlustvorträgen betrifft das Rücktrittsrecht bei Gruppenversicherungen, bei dem der Steuerbelastungswert teilweise abzüglich wird, wenn das Rücktrittsrecht verloren geht."
CORP-TAX-047,"Eine Körperschaft kann nach einem Mantelkauf ihre Verluste grundsätzlich nicht mehr nutzen, da der Mantelkauf das Finanzierungsinstrument einer Körperschaft ist, bei dem sie sich selbst als Käufer oder Verkäufer versteht. Dies führt zu einer Vermeidung von Steuern, da die Verluste in der eigenen Körperschaft nicht mehr abgelehnt werden können.

Die Ausnahme besteht bei der Verwendung des Mantelkaufs zur Finanzierung von Unternehmensausgaben, wie z.B. Werbung oder Entwicklungskosten. In diesem Fall können die damit finanzierten Ausgaben als Kosten gewertet werden, was die Möglichkeit erlaubt, die damit verbundenen Verluste in der Körperschaft zu verarbeiten."
CORP-TAX-048,"Rückvergütungen von Erwerbs- und Wirtschaftsgenossenschaften gelten als Einkommensverwendung, wenn sie dem Mitglied zur Deckung der Lebenshaltungskosten oder zur Finanzierung von Lebensmitteln, Wohnungsmieten oder anderen notwendigen Lebensbedürfnissen dienen."
CORP-TAX-049,"Wenn ein ausländisches Gruppenmitglied die Unternehmensgruppe verlässt und zuvor zugerechnete Verluste im Ausland noch nicht verrechnet wurden, müssen diese Verluste in der Heimathebungsrechnung des verlassenen Mitglieds berücksichtigt werden. Dies kann zur Erhöhung des Steuerbelastens führen, da die zugrunde liegenden Verluste nicht mehr als solche abgelehnt werden können. Es ist ratsam, den Fall rechtzeitig dem Steuerberater oder dem Steueramt vorzulegen, um mögliche Maßnahmen zu identifizieren und zu berücksichtigen."
CORP-TAX-050,"Die Unternehmensgruppe kann durch die Nutzung von Gruppenrechnungen und -steuern in der Regel einen steuerlichen Vorteil erzielen, da sie möglicherweise auf höhere Steuerschranken zugreifen kann als eine isolierte Besteuerung. Darüber hinaus können Gruppenrechnungen dazu führen, dass bestimmte Kosten oder Einnahmen innerhalb der Gruppe neutralisiert werden, was zu einem gesamten Steuerkürzungsvermögen führen kann."
CORP-TAX-051,Die §§ 7-12 des KStG gelten für die inländische Verlusttochter im Inland sowie die EU-Verlusttochter. Die profitable Inlandstochter ist nicht unter den Bestimmungen dieser Abschnitte zu berücksichtigen.
CORP-TAX-052,"Ja, eine Beteiligungsgemeinschaft kann als Gruppenträger fungieren. Für die Mindestquoten der einzelnen Mitbeteiligten gibt es keine allgemeingültigen Mindestquotevorschriften in Österreich. Dies hängt von den spezifischen Gesetzesbestimmungen ab, insbesondere von den Bestimmungen des Finanzmarktaufsichtsgesetzes (FinMaG). Es ist daher ratsam, die spezifischen Vorschriften des jeweiligen Unternehmens oder der verwalteten Aktien zu beachten."
CORP-TAX-053,"Für die Steuerfreiheit inländischer Beteiligungserträge gibt es keine spezifischen Mindestbeteiligungsquoten oder Haltefristen in der österreichischen Steuerordnung. Die Steuerfreiheit hängt von den genauen Umständen ab, wie zum Beispiel der Art des Vermögens (Aktien, Anteile usw.), der Beteiligung und der Zeitpunkt der Erwerbung. Einzelheiten sind in den Steuergesetzen und -Verordnungen zu finden."
CORP-TAX-054,"Die 'Option zur Steuerwirksamkeit' ist eine rechtliche Möglichkeit, um eine Steuererklärung oder eine andere Steuererfassungsgrundlage zu aktualisieren. Sie kann ausgeübt werden, wenn der Steuerpflichtige feststellt, dass die bisherige Erklärung oder Grundlage nicht mehr korrekt ist. Die Ausübung erfolgt durch den Eingriff in die bereits bestehende Erklärung oder Grundlage und die Änderung der relevanten Angaben. Es handelt sich dabei um eine rechtlich bindende Maßnahme, die nach dem Steuergesetz von 2013 (StGB) vorgesehen ist."
CORP-TAX-055,"Die Sitzverlegung einer inländischen Tochtergesellschaft ins Ausland kann zu einem Verlust der stillen Reserven haben, wenn diese nicht als internationale Schachtelbeteiligung angesehen werden. In diesem Fall müssen die inländischen Stillen Reserven als internationale Beteiligungen behandelt werden, was die Steuerpflichten und -belastungen beeinflusst."
CORP-TAX-056,"(a) Wenn der Verkäufer konzernfremd ist, gelten die Zinsen als freibare Kosten im Sinne des § 19 Abs. 2 Satz 1 Buchstabe a EStG.

(b) Wenn der Verkäufer die Muttergesellschaft ist, gelten die Zinsen als nicht freibleitige Kosten im Sinse des § 19 Abs. 2 Satz 1 Buchstabe b EStG."
CORP-TAX-057,"Die Einschränkung für den Betriebsausgabenabzug bei nur teilweise steuerpflichtigen Körperschaften besteht darin, dass nur die Ausgaben, die für den Teil des Geschäftsbetriebes gelten, die in der Steuererklärung als steuerpflichtig gemeldet wurden, abgezogen werden können."
CORP-TAX-058,"Die Einschränkung betrifft den Betriebsausgabenabzug für eine Körperschaft, die nur teilweise steuerpflichtig ist, indem sie nur bestimmte Ausgaben als steuerliche Ausgaben abzuziehen hat, die direkt mit der steuerpflichtigen Tätigkeit zusammenhängen. Andere Ausgaben, die nicht direkt mit der steuerpflichtigen Tätigkeit verbunden sind, können nicht als steuerliche Ausgaben abgezogen werden."
CORP-TAX-059,"Ja, Strafen, die von Gerichten oder Verwaltungsbehörden verhängt werden, sind in der Regel steuerlich abzugsfähig, wenn sie als Buße oder Geldbuße angesehen werden. Diese Abzugsmöglichkeit hängt jedoch von den spezifischen Umständen ab, insbesondere von den rechtlichen Vorschriften des jeweiligen Steuervertrags und der gesetzlichen Regelungen zur Steuerabsetzung."
CORP-TAX-060,"Aufsichtsratsvergütungen sind in Deutschland als ""Mitgliedsprämien"" im Sinne des § 21a EStG (Einkommensteuergesetz) zu behandeln. Sie gelten als freie Einnahmen und sind daher nicht als Einkommen zu steuern. Dennoch können sie in bestimmten Fällen zur Berücksichtigung bei der Berechnung der Einkommensteuer beitragen. Es ist jedoch wichtig, dass diese Regelungen rechtlich umgesetzt und kontrolliert werden. In Österreich gibt es keine speziellen Regelungen, die Aufsichtsratsvergütungen im Detail regeln, sodass sie wahrscheinlich ähnlich wie in Deutschland behandelt werden."
TAX-INTL-001,"Nein, die Wiener Wohnung in Österreich würde grundsätzlich keine unbeschränkte Steuerpflicht begründen, da der Angestellte seinen Wohnsitz in Deutschland beibehält und seine Hauptwohnsitzeinrichtung dort bleibt. Der Wohnsitz als Hauptwohnsitz in Deutschland würde die Steuerpflicht in Deutschland bestätigen, während die Wiener Wohnung möglicherweise nur als Nebenwohnung oder als Arbeitsplatzort betrachtet werden könnte."
TAX-INTL-002,"Ja, der Investor ist in Österreich nur beschränkt steuerpflichtig."
TAX-INTL-003,"Nein, entsteht dadurch keine unbeschränkte Steuerpflicht. Der französische Consultant hat jedoch eine mögliche Steuerpflicht nach den EU-Steuergleichstellungsgesetzen (Umsatzsteuergesetz - UStG). Er muss sich gemäß den EU-Regelungen für EU-Bürger oder EU-Geschäftspartner registrieren und Steuern leisten."
TAX-INTL-004,"Nein, die Zweitwohnung führt nicht zu unbeschränkter Steuerpflicht allein. Die Anzahl der verbrachten Tage ist gering und sie bleibt überwiegend im Ausland. Es gibt jedoch andere Aspekte wie den Erwerbswert der Wohnung, die mögliche Nutzung und mögliche Einnahmen, die das Steuerrecht betrifft. Einzelne Fälligkeiten sollten von einem Steuerberater oder einem Steueranwalt beraten werden."
TAX-INTL-005,"Ja, der inländische Wohnsitz behält er dadurch grundsätzlich. Der inländische Wohnsitz wird im österreichischen Steuerrecht als ""Hauptwohnsitz"" bezeichnet und ist nicht durch den Wohnsitz eines der Familienmitglieder in einem anderen Land beeinflusst."
TAX-INTL-006,"Nein, eine leerstehende, unmöblierte Wohnung, die nicht bewohnt wird, kann keinen Wohnsitz bilden. Ein Wohnsitz erfordert tatsächliche Bewirtschaftung und Nutzung des Hauses."
TAX-INTL-007,"Nein, der inländische Wohnsitz kann nicht dadurch begründet werden, dass der Nutzer ausschließlich in einem mobilen Wohnwagen während seines Österreich-Aufenthaltes lebt. Ein inländischer Wohnsitz erfordert eine tatsächliche und regelmäßige Aufenthaltserklärung im Inland, was hier nicht gegeben ist."
TAX-INTL-008,"Ja, behält die Studentin grundsätzlich einen inländischen Wohnsitz. Eine Person behält ihren inländischen Wohnsitz, solange sie nicht regelmäßig und mit der Absicht, dort zu leben, eine andere Wohnung in einem anderen Land bezieht. Da die Studentin das Elternhaus in Graz nutzt, wenn sie nicht in den Niederlanden lebt, bleibt ihr ein inländischer Wohnsitz bestehen."
TAX-INTL-009,"Nein, der Arbeitnehmer kann dadurch keinen gewöhnlichen Aufenthalt in Österreich begründen. Ein gewöhnlicher Aufenthalt wird nach dem Steuergesetz definiert als eine regelmäßige Tätigkeit in Österreich, die nicht nur zeitweise oder sporadisch erfolgt. Der tägliche Wechsel zwischen Österreich und der Slowakei entspricht eher einer kurzen, nicht ständigen Tätigkeit."
TAX-INTL-010,"Nein, kann nicht. Ein gewöhnlicher Aufenthalt in Österreich erfordert eine regelmäßige oder kontinuierliche Tätigkeit im Inland, was hier nicht der Fall ist. Der Arbeitnehmer übernachtet nur am Werkort und fährt am Wochenende heim."
TAX-INTL-011,"Nein, unterbrechen die kurzfristigen Auslandsaufenthalte den gewöhnlichen Aufenthalt nicht automatisch. Der gewöhnliche Aufenthalt wird erst durch einen längeren Abwesenheitszeitraum von mindestens 30 Tagen oder durch eine regelmäßige Abwesenheit von mindestens 183 Tage im Jahr unterbrochen. Kurze Auslandsaufenthalte sind in diesem Kontext nicht ausreichend, um den gewöhnlichen Aufenthalt zu unterbrechen."
TAX-INTL-012,"Ja, für das Zuzugsjahr (das Kalenderjahr 2023) sind grundsätzlich zwei Steuerabschnitte zu unterscheiden: der Abschnitt vor dem Zuzug und der Abschnitt nach dem Zuzug."
TAX-INTL-013,"Ja, der spätere Zufluss für die österreichische Erfassung ist grundsätzlich relevant, da er den Zeitpunkt definiert, an dem das Einkommen in Österreich erfassbar wird."
TAX-INTL-014,"Nein, diese Einkünfte in Österreich wegen des späteren Zuzugs nachträglich zu erfassen sind nicht erforderlich. Das Erwerb von Einkünften vor dem Zuzug nach Österreich ist unabhängig davon zu erfassen, wann der Zuzug erfolgt."
TAX-INTL-015,"Ja, die Aufgabe des inländischen Wohnsitzes kann Wegzugsbesteuerung auslösen, wenn der Steuerinländer den Mittelpunkt seiner Lebensinteressen ins Ausland verlegt und dies als Grundlage für den Wegzug anführt. Dieser Fall liegt im Rahmen der Wegzugsbesteuerungssituation gemäß § 14 Absatz 2 Satz 3 EStG."
TAX-INTL-016,"Ja, trotz der Überschreitung der 70-Tage-Grenze kann trotzdem unbeschränkte Steuerpflicht entstehen, wenn die anderen Steuerunterscheidungsmerkmale (Beruf, Einkommen, etc.) nicht erfüllt sind."
TAX-INTL-017,"Nein, hat er nicht. Der Saisonarbeiter hat nach vier Monaten nur einen kurzen und unregelmäßigen Aufenthalt in Österreich gehabt, der nicht als gewöhnlicher Aufenthalt angesehen wird."
TAX-INTL-018,"Nein, die unbeschränkte Steuerpflicht tritt nicht rückwirkend ein. Der Saisonarbeiter muss erst nach vollendeten sechs Monaten im Lande die unbeschränkte Steuerpflicht erfüllen."
TAX-INTL-019,"Nein, der Arbeitnehmer gilt nicht automatisch ab Beginn seiner Anwesenheit als unbeschränkt steuerpflichtig. Seine unbeschränkte Steuerpflicht erstreckt sich nur bis zum Ende der von ihm beantragten Arbeitszeit, also bis Dezember 2026."
TAX-INTL-020,"Nein, grundsätzlich bleibt die beschränkte Steuerpflicht bestehen, selbst wenn er inländische Einkünfte nicht mehr erwirtschaftet. Der Berater muss jedoch möglicherweise eine Erklärung zur Steuerpflicht ablegen."
TAX-INTL-021,"Nein, kann er das nicht. Erstens hat er keinen Wohnsitz in Österreich. Zweitens muss der Anspruch auf unbeschränkte Steuerpflichtigkeit nach § 14a AO (Allgemeines Steuergesetz) gegeben sein. Da er nicht in Österreich lebt, kann dies nicht zutreffen."
