"id";"answer"
"CORP-TAX-047";"Eine Körperschaft kann ihre Verluste nur bis zur Höhe des Gewinns fortführen, da der Gewinnbegriff maßgeblich ist (§ 10 Abs. 2 KStG). Eine Ausnahme gilt bei bestimmten Umgründungen (§ 13 UmgrStG)."
"CORP-TAX-048";"Rückvergütungen an Mitglieder gelten als Einkommensverwendung, soweit sie nicht als Sonderausgaben abzugsfähig sind (§ 10 Abs. 3 KStG)."
"CORP-TAX-049";"Bei Ausscheiden kann die steuerliche Gruppenzugehörigkeit bis zur vollständigen Verrechnung fortbestehen (§ 9 Abs. 10 KStG)."
"CORP-TAX-050";"Die Gruppenträger können innergruppentreibende Einkünfte steuerneutral auf andere Gruppenmitglieder übertragen (§ 9 KStG)."
"CORP-TAX-051";"Die Gruppenbesteuerung richtet sich nach den allgemeinen Vorschriften der §§ 7–12 KStG (§ 7 KStG)."
"CORP-TAX-052";"Ja, eine Beteiligungsgemeinschaft kann als Gruppenträger fungieren, sofern die gesetzlichen Voraussetzungen erfüllt sind (§ 9 Abs. 4 KStG). Die Beteiligungen der Mitunternehmer müssen mindestens 95 % betragen (§ 9 Abs. 4 KStG)."
"CORP-TAX-053";"Eine Mindestbeteiligungsquote oder Haltefrist besteht grundsätzlich nicht (§ 10 KStG)."
"CORP-TAX-054";"Die Option zur Steuerwirksamkeit ermöglicht die Steuerpflicht bei bestimmten Umgründungen, obwohl die Voraussetzungen für Steuerfreiheit erfüllt sind (§ 13 UmgrStG). Sie wird schriftlich innerhalb bestimmter Fristen ausgeübt (§ 13 Abs. 3 UmgrStG)."
"CORP-TAX-055";"Eine Sitzverlegung kann zu einer Umgründung im Sinne des UmgrStG führen, sofern die Voraussetzungen erfüllt sind (§ 2 UmgrStG). Das kann zu einer Neubewertung der stillen Reserven führen (§ 2 Abs. 1 UmgrStG)."
"CORP-TAX-056";"Bei einem konzernfremden Verkäufer zählen Zinsen als Sonderausgaben, sofern die Voraussetzungen erfüllt sind (§ 18 Abs. 1 Z 2 EStG). Bei einem konzerninternen Verkauf sind die Zinsen nicht abzugsfähig (§ 10 Abs. 2 EStG)."
"CORP-TAX-057";"Der Abzug ist nur insoweit zulässig, als die Einkünfte dem steuerpflichtigen Bereich zugeordnet werden (§ 10 Abs. 2 KStG)."
"CORP-TAX-058";"Der Abzug von Betriebsausgaben ist nur im Ausmaß der Steuerpflicht zulässig (§ 18 Abs. 3 EStG)."
"CORP-TAX-059";"Nein, Strafen sind nicht als Sonderausgaben abzugsfähig, da sie nicht mit der Steuerpflicht im Zusammenhang stehen (§ 18 Abs. 1 Z 1 EStG)."
"CORP-TAX-060";"Aufsichtsratsvergütungen zählen zu den Einnahmen aus sonstiger selbständiger Arbeit und sind steuerpflichtig (§ 18 Abs. 1 Z 2 EStG)."
"TAX-INTL-001";"Nein, da keine tatsächliche Wohnsitzverlegung vorliegt, ist die Steuerpflicht nach den allgemeinen Regeln begrenzt (§ 7 EStG)."
"TAX-INTL-002";"Ja, da keine sonstige Steuerpflicht gegeben ist, ist er nur beschränkt steuerpflichtig (§ 22 Abs. 2 EStG)."
"TAX-INTL-003";"Ja, dies kann zu einer unbeschränkten Steuerpflicht führen, wenn die Beteiligung an der ausländischen Körperschaft langfristig ist (§ 7 Abs. 2 EStG)."
"TAX-INTL-004";"Nein, eine Zweitwohnung kann nur zur unbeschränkten Steuerpflicht führen, wenn die Beteiligung an der Liegenschaft regelmäßig und dauernd besteht (§ 10 Abs. 2 EStG)."
"TAX-INTL-005";"Ja, sofern die tatsächlichen Lebensverhältnisse im Inland liegen, kann ein Wohnsitz im Ausland verbleiben (§ 2 Abs. 2 EStG)."
"TAX-INTL-006";"Nein, da keine tatsächliche Nutzung erfolgt, liegt kein Wohnsitz vor (§ 1 EStG)."
"TAX-INTL-007";"Nein, ein Wohnsitz kann nur an einem bestimmten Ort begründet werden (§ 1 EStG)."
"TAX-INTL-008";"Nein, da die Studentin nur gelegentlich in Österreich wohnt, behält sie nur einen ausländischen Wohnsitz (§ 1 EStG)."
"TAX-INTL-009";"Nein, da der Arbeitnehmer keine bleibende Verbindung zu Österreich aufbaut, liegt kein gewöhnlicher Aufenthalt vor (§ 1 Abs. 1 Z 1 EStG)."
"TAX-INTL-010";"Ja, wenn die Nähe des Wohnortes zum Arbeitsort und die regelmäßige Übernachtung am Arbeitsort die tatsächliche Betriebsabwicklung ermöglichen, kann ein gewöhnlicher Aufenthalt entstehen (§ 8 Abs. 1 EStG)."
"TAX-INTL-011";"Nein, das liegt im Ermessen der Abgabenbehörde (§ 22 Abs. 3 EStG)."
"TAX-INTL-012";"Nein, das Zuzugsjahr wird im Wege der Einbeziehung in den Steuerpflichtsraum des Ansässigkeitsstaates behandelt (§ 22 Abs. 3 EStG)."
"TAX-INTL-013";"Nein, der steuerliche Zusammenhang liegt bereits im Zeitpunkt der Leistungserbringung (§ 6 Abs. 2 EStG)."
"TAX-INTL-014";"Nein, da die Einkünfte vor dem Zuzug entstanden sind, sind sie grundsätzlich nicht steuerpflichtig (§ 22 Abs. 1 EStG)."
"TAX-INTL-015";"Ja, unter bestimmten Voraussetzungen kann die Steuerpflicht aufgehoben werden (§ 22 Abs. 2 EStG)."
"TAX-INTL-016";"Ja, wenn die Voraussetzungen erfüllt sind, kann unbeschränkte Steuerpflicht zustehen (§ 1 Abs. 2 EStG)."
"TAX-INTL-017";"Ja, wenn die Tätigkeit die Voraussetzungen erfüllt, liegt ein gewöhnlicher Aufenthalt vor (§ 6 Abs. 1 Z 1 EStG)."
"TAX-INTL-018";"Die unbeschränkte Steuerpflicht tritt mit Ablauf des Jahres ein, in dem die Voraussetzungen erfüllt sind (§ 22 Abs. 3 EStG)."
"TAX-INTL-019";"Ja, da die Voraussetzungen für die Unbeschränkung erfüllt sind, ist er ab dem Zeitpunkt der tatsächlichen Anwesenheit unbeschränkt steuerpflichtig (§ 1 Abs. 2 EStG)."
"TAX-INTL-020";"Ja, die Steuerpflicht endet mit dem Wegfall der Einkünfte (§ 22 Abs. 3 EStG)."
"TAX-INTL-021";"Ja, unter bestimmten Voraussetzungen kann er optieren (§ 22 Abs. 4 KStG)."
"TAX-INTL-022";"Ja, da die Voraussetzungen des § 1 Abs. 4 EStG 1988 erfüllt sind, ist sie zur Steuerpflicht verpflichtet (§ 1 Abs. 4 EStG 1988)."
"TAX-INTL-023";"Nein, die Zugehörigkeit zu einem Staat kann keine Behinderung sein (§ 1 Abs. 4 EStG 1988)."
"TAX-INTL-024";"Die Beteiligung an einem ausländischen Betrieb muss nach den Vorschriften des ausländischen Rechts bestimmt werden (§ 1 Abs. 4 EStG 1988)."
"TAX-INTL-025";"Nein, die Steuerpflicht ist nur auf Einkünfte aus Quellen im Inland beschränkt (§ 22 Abs. 2 EStG)."
"TAX-INTL-026";"Ja, unter bestimmten Voraussetzungen sind Begünstigungen in der Einkommensteuerbilanz zulässig (§ 33 Abs. 4 EStG)."
"TAX-INTL-027";"Nein, bestimmte Sonderausgaben sind auch bei ausländischen Betriebsstätten abzugsfähig, sofern gesetzlich nichts anderes bestimmt ist (§ 18 Abs. 3 EStG)."
"TAX-INTL-028";"Nein, das Einkommen wird ohne Zuschlag bestimmt (§ 7 Abs. 2 KStG)."
"TAX-INTL-029";"Nein, die Begünstigungen gelten nur für unbeschränkt Steuerpflichtige (§ 34 Abs. 1 EStG 1988 und § 35 Abs. 1 EStG 1988)."
"TAX-INTL-030";"Ja, da die Einkünfte mehr als 730 Euro betragen, ist der Steuerpflichtiger zur gesetzlichen Einkommensteuerpflicht verpflichtet (§ 102 Abs. 1 EStG 1988)."
"TAX-INTL-031";"Ja, bei Vorliegen der gesetzlichen Voraussetzungen ist eine Veranlagung zulässig (§ 26 Abs. 3 EStG)."
"TAX-INTL-032";"Ja, das ist möglich, wenn das zuständige Finanzamt die Steuer nach freiem Ermessen festsetzt (§ 121 Abs. 1 EStG 1988)."
"TAX-INTL-033";"Nein, bestimmte Absetzbeträge sind nur bei unbeschränkter Steuerpflicht zulässig (§ 33 Abs. 4 Z 1 EStG)."
"TAX-INTL-034";"Ja, da die Voraussetzungen erfüllt sind, kann der Arbeitgeber die Werbungskosten bereits im Jahr der Entstehung abziehen (§ 12 Abs. 3 EStG 1988)."
"TAX-INTL-035";"Nein, die Steuerpflicht entfällt grundsätzlich mit Ablauf des Jahres der Verlust des Wohnsitzes (§ 22 Abs. 3 EStG)."
"TAX-INTL-036";"Bei Vorliegen der Voraussetzungen ist die Steuerpflicht auszuschließen (§ 6 Abs. 2 EStG)."
"TAX-INTL-037";"Ja, ein DBA kann dazu dienen, eine mehrfache Besteuerung zu vermeiden (§ 10 Abs. 2 EStG)."
"TAX-INTL-038";"Die Befreiungsmethode setzt eine gesetzliche Grundlage voraus und führt zu einer vollständigen Steuerbefreiung (§ 22 Abs. 2 EStG)."
"TAX-INTL-039";"Bei Anwendung der Anrechnungsmethode werden bestimmte Steuerbeträge aus dem Ausland anerkannt (§ 18 Abs. 2 EStG)."
"TAX-INTL-040";"Nein, sofern gesetzlich nichts anderes bestimmt ist, ist die Steuer nach den Vorschriften des Steuerstaates zu ermitteln (§ 18 Abs. 2 EStG)."
"TAX-INTL-041";"Nein, die Einkünfte sind nach den Vorschriften des internationalen Steuerabkommens zu behandeln (§ 18 Abs. 3 EStG)."
"TAX-INTL-042";"Ja, ein unbeschränkt Steuerpflichtiger ist grundsätzlich zur Offenlegung und Vorlage aller Einkünfte verpflichtet (§ 119 BAO)."
"TAX-INTL-043";"Ja, ein DBA kann eine nach innerstaatlichem Recht bestehende Steuerpflicht einschränken, sofern dies mit dem Abkommen vereinbart ist (§ 1 Abs. 2 DBA)."
"TAX-INTL-044";"Ja, das kann der Fall sein, wenn die Einkünfte aus einer unternehmerischen Tätigkeit stammen (§ 7 Abs. 2 EStG)."
"TAX-INTL-045";"Nein, ein Steuerpflichtiger kann nur ein Wohnsitz im Sinne des § 1 EStG haben (§ 1 Abs. 2 EStG)."
"TAX-INTL-046";"Nein, Einkünfte, die nach § 98 EStG 1988 nicht steuerpflichtig sind, sind von der Steuer befreit (§ 22 Abs. 1 EStG 1988)."
"TAX-INTL-047";"Nein, die Befreiung kann nur für bestimmte Einkunftsarten in Anspruch genommen werden (§ 18 Abs. 2 EStG)."
"TAX-INTL-048";"Nein, bei der Anrechnungsmethode ist die ausländische Steuer vom österreichischen Steuerbetrag abzuziehen (§ 18 Abs. 3 EStG)."
"TAX-INTL-049";"Nein, dies ist nur bei grenzüberschreitenden Leistungen erforderlich (§ 12 Abs. 1 KStG)."
"TAX-INTL-050";"Nein, eine solche Begründung ist unzureichend, da die internationale Steuerzuständigkeit grundsätzlich nach dem Abkommensrecht bestimmt wird (§ 18 Abs. 1 EStG)."
"TAX-INTL-051";"Ja, da der Leistungsort in Österreich liegt, unterliegen die Honorare der beschränkten Steuerpflicht (§ 3 Abs. 2 Z 1 UStG)."
"TAX-INTL-052";"Ja, wenn die Voraussetzungen erfüllt sind, kann die Leistung als verwertet gelten (§ 3 Abs. 2 UStG)."
"TAX-INTL-053";"Nein, eine Betriebsstätte kann auch ausländisch sein (§ 3 Abs. 2 EStG)."
"TAX-INTL-054";"Ja, da eine Betriebsstätte besteht, unterliegen die Einkünfte der beschränkten Steuerpflicht (§ 3 Abs. 2 Z 1 EStG)."
"TAX-INTL-055";"Ja, wenn die Einkünfte aus der Tätigkeit des Vertreters herrühren (§ 3 Abs. 2 EStG)."
"TAX-INTL-056";"Ja, da der steuerliche Sachgesamtsverband im Inland liegt, liegt eine Steuerpflicht vor (§ 3 Abs. 2 Z 1 EStG)."
"TAX-INTL-057";"Ja, da die Leistung im Inland erbracht wird, ist die Einkünfteversteuerung zulässig (§ 3 Abs. 2 EStG)."
"TAX-INTL-058";"Ja, da eine sonstige Leistung erbracht wird, entsteht beschrnbkte Steuerpflicht (§ 3 Abs. 2 Z 1 UStG)."
"TAX-INTL-059";"Ja, da keine betriebliche Verbindung besteht, unterliegen die Einkünfte der Steuerpflicht nach den allgemeinen Regeln (§ 6 Abs. 2 Z 1 EStG)."
"TAX-INTL-060";"Ja, wenn bestimmte Voraussetzungen erfüllt sind, können die Einkünfte des ausländischen Arbeitnehmers in Österreich steuerpflichtig sein (§ 22 Abs. 2 EStG)."
"TAX-INTL-061";"Ja, § 98 EStG 1988 regelt die steuerliche Behandlung von Bezügen aus einer österreichischen öffentlichen Kasse (§ 98 EStG 1988)."
"TAX-INTL-062";"Nein, da keine betriebliche Tätigkeit vorliegt, ist die Einkunft steuerfrei (§ 22 Abs. 2 Z 1 EStG)."
"TAX-INTL-063";"Nein, da der Steuerpflichtsgrund verfehlt wird, ist der Gewinn steuerfrei (§ 6 Abs. 2 Z 1 EStG)."
"TAX-INTL-064";"Ja, da der Steuerpflichtsgrund im Inland liegt, ist die Einkunft in Österreich steuerpflichtig (§ 3 Abs. 2 EStG)."
"TAX-INTL-065";"Ja, da die Rechte im Inland verwirklicht werden, ist der Steuerpflicht nach § 98 Abs. 1 Z 6 EStG 1988 unterliegend (§ 1 Abs. 2 EStG 1988)."
"TAX-INTL-066";"Ja, wenn bestimmte Voraussetzungen erfüllt sind, können Einkünfte eines nicht im Inland ansässigen Steuerpflichtigen beschränkt steuerpflichtig sein (§ 22 Abs. 2 EStG)."
"TAX-INTL-067";"Voraussetzung ist, dass die Schuld aus einem Rechtsgeschäft mit ausländischem Bezug entstanden ist (§ 98 Abs. 1 Z 5 lit. b EStG)."
"TAX-INTL-068";"Nein, da die Kapitalerträge nicht im Inland erzielt werden, ist keine Steuerpflicht gegeben (§ 22 Abs. 1 KStG)."
"TAX-INTL-069";"Ja, da eine steuerpflichtige Einkunft im Ausland erzielt wird, kann beschränkte Steuerpflicht in Betracht kommen (§ 19 Abs. 3 EStG)."
"TAX-INTL-070";"Ja, das ist möglich, wenn bestimmte Voraussetzungen erfüllt sind (§ 22 Abs. 2 Z 1 EStG)."
"TAX-INTL-071";"Ein Arbeitnehmer ist beschränkt steuerpflichtig, wenn seine Einnahmen aus einer sonstigen nachhaltigen betrieblichen oder beruflichen Tätigkeit im Inland herrühren (§ 7 Abs. 2 EStG)."
"TAX-INTL-072";"Ja, das ist möglich, sofern die Voraussetzungen erfüllt sind (§ 33 Abs. 4 Z 1 EStG)."
"TAX-INTL-073";"Ja, da der Vortragende eine unternehmerische Tätigkeit ausübt, ist er unternehmerisch steuerpflichtig und kann den 20%-Satz anwenden (§ 22 Abs. 1 EStG)."
"TAX-INTL-074";"Nein, das ist nur bei natürlichen Personen zulässig (§ 18 Abs. 3 EStG)."
"TAX-INTL-075";"Nein, der Verlustabzug kann auch für bestimmte ausländische Verluste geltend gemacht werden (§ 10 Abs. 3 EStG)."
"TAX-INTL-076";"Nein, die Progressionsermäßigung kann auch in Anspruch genommen werden, wenn die Steuerpflicht auf Grund eines Vertrags begrenzt ist (§ 10 Abs. 3 KStG)."
"TAX-INTL-077";"Ja, unter bestimmten Voraussetzungen kann ein aus dem Ausland zuziehender Spitzenforscher begünstigt werden (§ 10 Abs. 3 Z 1 EStG)."
"TAX-INTL-078";"Ja, wenn die Voraussetzungen erfüllt sind, kann ein Anspruch auf den befristeten Zuzugsfreibetrag geltend gemacht werden (§ 18 Abs. 3 EStG)."
"TAX-INTL-079";"Nein, eine Verlagerung des Mittelpunktes der Lebensinteressen ist nicht zwingend erforderlich (§ 2 Abs. 1 Z 1 EStR)."
"TAX-INTL-080";"Nein, die Voraussetzungen sind nicht erfüllt, da die Mindestfrist nicht erfüllt ist (§ 18 Abs. 1 Z 1 EStG)."
"ESTG-NEW-001";"Die Steuerpflicht entsteht bei tatsächlicher Verfügungsmacht über die Staking-Rewards (§ 22 Abs. 1 EStG). Die Einkünfte ergeben sich aus dem Wert der Staking-Rewards bei tatsächlicher Verfügungsmacht (§ 22 Abs. 2 EStG) und aus dem Veräußerungsgewinn bei Veräußerung der Staking-Rewards (§ 22 Abs. 1 Z 2 EStG)."
"ESTG-NEW-002";"Die Ausgabe von Gratisaktien kann steuerbar sein, wenn die Voraussetzungen des § 8 KStG erfüllt sind (§ 7 KStG). Der Veräußerungsgewinn ergibt sich aus dem Verkaufspreis abzüglich der Anschaffungskosten (§ 7 Abs. 2 KStG)."
"ESTG-NEW-003";"Der steuerliche Zufluss der BTC-X erfolgt mit Ablauf des Monats, in dem der Fork stattfand (§ 8 Abs. 2 KStG). Die Anschaffungskosten betragen den Wert der BTC-X zum Zeitpunkt des Zuflusses (§ 12 Abs. 2 Z 1 KStG)."
"ESTG-NEW-004";"Bei der Einzahlung liegt ein steuerbarer Tausch gegen Geld vor, da die LP-Token gegen Zahlung von Guthaben erworben werden (§ 2 Abs. 1 UStG). Bei der Entnahme liegt ein steuerbarer Tausch gegen Geld vor, da die Liquidität gegen Zahlung von LP-Token ausgegeben wird (§ 3 Abs. 1 UStG)."
"ESTG-NEW-005";"Das Bridging von BTC auf ein WBTC-Protokoll stellt einen rein technischen Transfer dar und ist steuerneutral (§ 6 Abs. 1 Z 1 UStG)."
"ESTG-NEW-006";"Der Airdrop ist steuerneutral, da keine Gegenleistung besteht (§ 2 Abs. 1 UStG). Der Veräußerungsgewinn ergibt sich aus dem Verkaufspreis abzüglich des Kaufpreises und der Bemessungsgrundlage (§ 6 Abs. 1 Z 1 UmgrStG)."
"ESTG-NEW-007";"Die Einordnung ist grundsätzlich zutreffend, da die Erträge als Zinsen aus Kapitalforderungen qualifiziert werden können (§ 27 Abs. 2 Z 2 EStG)."
"ESTG-NEW-008";"Die Staking-Rewards sind im Verhältnis der Anschaffungszahlungen aufzuteilen (§ 10 Abs. 3 EStG). Die Anschaffungskosten der veräußerten 30 ETH bestimmen sich nach den tatsächlichen Verhältnissen (§ 12 Abs. 2 EStG)."
"ESTG-NEW-009";"Nein, da die Stockdividende keine Kapitalerhöhung aus Gesellschaftsmitteln ist, ist sie in Österreich steuerbar (§ 22 Abs. 1 Z 1 EStG)."
"ESTG-NEW-010";"Nein, das Unstaking ist keine steuerpflichtige Voraussetzung, da keine sonstige Leistung vorliegt (§ 2 UStG)."
"ESTG-NEW-011";"Der Verlust aus Kryptowährungen kann grundsätzlich gegen andere Einkünfte verrechnet werden, sofern die Voraussetzungen erfüllt sind (§ 10 Abs. 3 EStG)."
"ESTG-NEW-012";"Nein, da Herr Pfeiber die BTC nicht zur Zahlung einsetzt, liegt kein steuerbarer Vorgang vor (§ 1 UStG)."
"ESTG-NEW-013";"Nein, da keine Änderung der wirtschaftlichen Funktion und der Rechte gegenüber Dritten vorliegt, handelt es sich nicht um einen steuerpflichtigen Tausch (§ 2 Abs. 1 UStG)."
"ESTG-NEW-014";"Die Einkünfte aus dem Rebase und dem Verkauf sind als sonstige Einkünfte steuerpflichtig (§ 22 Abs. 4 EStG)."
"ESTG-NEW-015";"Nein, die Tauschung von Stablecoins kann steuerbar sein, da ein Wertzuwachs im Sinne des § 7 EStG vorliegen kann (§ 2 UStG)."
"ESTG-NEW-016";"Die Einlage ist steuerneutral, da keine steuerpflichtige Schöpfung vorliegt (§ 2 Abs. 1 UmgrStG). Die Entnahme ist steuerbar und unterliegt der Körperschaftsteuer (§ 3 Abs. 1 UmgrStG). Der Verkauf ist steuerbar und unterliegt der Körperschaftsteuer (§ 2 Abs. 1 KStG)."
