id,answer
TAX-INTL-050,a dba
TAX-INTL-051,a stipend
TAX-INTL-052,no
TAX-INTL-053,no
TAX-INTL-054,a smuggling operation
TAX-INTL-055,no
TAX-INTL-056,a tax obligation
TAX-INTL-057,no
TAX-INTL-058,a company
TAX-INTL-059,steuerliche sphäre in sterreich
TAX-INTL-060,no
TAX-INTL-061,a remittance
TAX-INTL-062,no
TAX-INTL-063,a tax on the profits of the owner
TAX-INTL-064,no
TAX-INTL-065,a
TAX-INTL-066,no
TAX-INTL-067, 98 Abs. 1 Z 5 lit. b EStG 1988
TAX-INTL-068,a remittance
TAX-INTL-069,no
TAX-INTL-070,no
TAX-INTL-071,when the EStG re-evaluates the taxation of workers
TAX-INTL-072,if the employee is a salaried employee
TAX-INTL-073,no
TAX-INTL-074,tax
TAX-INTL-075,a tax on income
TAX-INTL-076,no
TAX-INTL-077,no
TAX-INTL-078,no
TAX-INTL-079,a visa from abroad
TAX-INTL-080,if they have been living in Austria for less than five years
ESTG-NEW-001,2026
ESTG-NEW-002,100 Gratisaktien
ESTG-NEW-003,in March 2026
ESTG-NEW-004,a tax
ESTG-NEW-005,neutral
ESTG-NEW-006,AlphaDAO'
ESTG-NEW-007,no
ESTG-NEW-008,a.
ESTG-NEW-009,no
ESTG-NEW-010,unanswerable
ESTG-NEW-011,"a perpetual future on SOL on a non-osterreichischen platform): EUR 12,000"
ESTG-NEW-012, 27b EStG
ESTG-NEW-013,no
ESTG-NEW-014,ETH
ESTG-NEW-015,no
ESTG-NEW-016,"the tax consequences of the acquisition, sale and sale"
ESTG-NEW-017,68.000 pro BTC
ESTG-NEW-018, 27 Abs. 8 EStG
ESTG-NEW-019,Herr Brandstätter
ESTG-NEW-020,if the reward is automatically re-staked or only when the reward is beendigung and payment on the Wallet
VAT-DOM-001,no
VAT-DOM-002,A
VAT-DOM-003,Delivery
VAT-DOM-004,a yearly tax
VAT-DOM-005,livestream
VAT-DOM-006,a) a) a) a) a) b) c) d) e) f) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) 
VAT-DOM-007,a city
VAT-DOM-008,Italy
VAT-DOM-009,no
VAT-DOM-010,Graz
VAT-DOM-011,no
VAT-DOM-012,yes
VAT-DOM-013,Linz
VAT-DOM-014,Belgien
VAT-DOM-015,a private person with Wohnsitz in Austria
VAT-DOM-016,no
VAT-DOM-017, 3 Abs. 6
VAT-DOM-018,Wien
VAT-DOM-019,a monopoly
VAT-DOM-020,a swiss canton
VAT-DOM-021,no
VAT-DOM-022,a subsidiary
VAT-DOM-023,no
VAT-DOM-024,no
VAT-DOM-025,yes
VAT-DOM-026,a
VAT-DOM-027,a
VAT-DOM-028,a Konzernunternehmen of the customer
VAT-DOM-029,a monopoly
VAT-DOM-030,a total value of the returned object
VAT-DOM-031, 4 UStG
VAT-DOM-032,4 UStG
VAT-DOM-033, 4
VAT-DOM-034,"Beförderungs, Versicherungs- und Verpackungskosten"
VAT-DOM-035, 2 Abs. 1
VAT-DOM-036,a private company
VAT-DOM-037,unanswerable
VAT-DOM-038,a UStG
VAT-DOM-039,no
VAT-DOM-040,a natural person erbt fortlaufend services only gegenüber ihren association members and achieved thus far continuous income
VAT-DOM-041,no
VAT-DOM-042,no
VAT-DOM-043,no
VAT-DOM-044,7
VAT-DOM-045,he is a Swiss private customer
VAT-DOM-046,a levy on imports
VAT-DOM-047,no
VAT-DOM-048, 8
VAT-DOM-049,yes
VAT-DOM-050,no
VAT-DOM-051,
VAT-DOM-052,no
VAT-DOM-053,no
VAT-DOM-054,62 %
VAT-DOM-055,no
VAT-DOM-056,a remittance
VAT-DOM-057,no
VAT-DOM-058, 10 Abs. 2 Z 3 lit. c
VAT-DOM-059,no
VAT-DOM-060, 10
VAT-DOM-061,if the part of the shipment is free of import duties
VAT-DOM-062,a tax on imports
VAT-DOM-063,a third state
VAT-DOM-064,a
VAT-DOM-065,a remittance
VAT-DOM-066,he was not merely grenznah
VAT-DOM-067,steuerfrei
VAT-DOM-068,steuerfreie
VAT-DOM-069,a single financial unit
VAT-DOM-070, 6 Abs. 1
VAT-DOM-071,a tax of a maximum of 1 %
VAT-DOM-072,a sub-contractor
VAT-DOM-073,a single taxable turnover in the Drittlands
VAT-DOM-074,import
VAT-DOM-075,a formless declaration
VAT-DOM-076,private teaching
VAT-DOM-077,steuerfreie Behandlung
VAT-DOM-078,a public sector
VAT-DOM-079,a remittance
VAT-DOM-080,a yearly allowance
GRESt-AT-001,no
GRESt-AT-002,og
GRESt-AT-003,no
GRESt-AT-004,amounted to a remittance
GRESt-AT-005,no
GRESt-AT-006,a share of the combined property
GRESt-AT-007,a property tax
GRESt-AT-008,a net income of 1.200.000 Euro
GRESt-AT-009,when the property value is a metric unit
GRESt-AT-010,if the house is built by a general contractor
GRESt-AT-011,a seller's quota
GRESt-AT-012,450 000
GRESt-AT-013,taxation
GRESt-AT-014,when the seller has sold the property
GRESt-AT-015,a buyer
GRESt-AT-016,no
GRESt-AT-017,afghanistan
GRESt-AT-018,a hectare
GRESt-AT-019,350.000 Euro
GRESt-AT-020,a yearly building tax
GRESt-AT-021,a remittance
GRESt-AT-022,80%
GRESt-AT-023,80%
GRESt-AT-024,no
GRESt-AT-025,900 euro
GRESt-AT-026,a remittance
GRESt-AT-027,no
GRESt-AT-028,steuer
GRESt-AT-029,a remittance
GRESt-AT-030,a value
GRESt-AT-031,0.000 Euro
GRESt-AT-032,no
GRESt-AT-033,a property value
GRESt-AT-034,a tax liability
GRESt-AT-035,1%
GRESt-AT-036,no
GRESt-AT-037,no
GRESt-AT-038,when the tax is due
GRESt-AT-039,ten years
GRESt-AT-040,no
GRESt-AT-041,no
GRESt-AT-042,yes
GRESt-AT-043,400.000 Euro
GRESt-AT-044,400.000 Euro
GRESt-AT-045,a house
GRESt-AT-046,yes
GRESt-AT-047,a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of 
GRESt-AT-048,20. Mai 2025
GRESt-AT-049,a saxony
GRESt-AT-050,12 April 2025
GRESt-AT-051,a single person
GRESt-AT-052,a registered charity
GRESt-AT-053,a lawyer
GRESt-AT-054,a year
GRESt-AT-055,steuerberater
GRESt-AT-056,no
GRESt-AT-057,a reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the reversal of the revers
GRESt-AT-058,80%
GRESt-AT-059,april 1921
GRESt-AT-060,10 March 2025
GRESt-AT-061,no
GRESt-AT-062,80% below the market average value
GRESt-AT-063,unambiguously
GRESt-AT-064,no
GRESt-AT-065,no
GRESt-AT-066,no
GRESt-AT-067,ag steuer
GRESt-AT-068,no
GRESt-AT-069,a private person
GRESt-AT-070,no
GRESt-AT-071,no
GRESt-AT-072,a monopoly
GRESt-AT-073,no
GRESt-AT-074,no
GRESt-AT-075,no
GRESt-AT-076,a machine for the purpose of the GrEStG
GRESt-AT-077,no
GRESt-AT-078,steuer
GRESt-AT-079,a taxable transaction
GRESt-AT-080,a remittance
GRESt-AT-081,no
VAT-INTL-001,a tax on income
VAT-INTL-002,no
VAT-INTL-003,steuer
VAT-INTL-004,a company
VAT-INTL-005,a tax on personal income
VAT-INTL-006,a tax on income
VAT-INTL-007,a tax on the sale of a property
VAT-INTL-008,no
VAT-INTL-009,no
VAT-INTL-010,a remittance
VAT-INTL-011,a remittance
VAT-INTL-012,a non-entgeltliche other performance
VAT-INTL-013,a tax on income
VAT-INTL-014,a laptop
VAT-INTL-015,a photographer
VAT-INTL-016,a fixed worklohn
VAT-INTL-017,a tin tin
VAT-INTL-018,a third party
VAT-INTL-019,a third party
VAT-INTL-020,a third party
VAT-INTL-021,Vienna
VAT-INTL-022,Austrian law
VAT-INTL-023,a remittance
VAT-INTL-024,Austrian tax
VAT-INTL-025,a private person
VAT-INTL-026,Switzerland
VAT-INTL-027,Austrian tax
VAT-INTL-028,a non-resident
VAT-INTL-029,a smartphone model
VAT-INTL-030,Vienna
VAT-INTL-031,a client from australia
VAT-INTL-032,no
VAT-INTL-033,switzerland
VAT-INTL-034,switzerland
VAT-INTL-035, 3a Abs. 16
VAT-INTL-036, 3a Abs. 16
VAT-INTL-037,a remittance
VAT-INTL-038,a tax on the profits of the company
VAT-INTL-039,a hotel
VAT-INTL-040,in Serbia
VAT-INTL-041,Austrian tax
VAT-INTL-042,yes
VAT-INTL-043,yes
VAT-INTL-044,no
VAT-INTL-045,no
VAT-INTL-046,Salzburg
VAT-INTL-047,Graz
VAT-INTL-048,in Wien
VAT-INTL-049,in Wien
VAT-INTL-050,sarajevo
VAT-INTL-051,a secluded mountain village
VAT-INTL-052,a rented apartment
VAT-INTL-053,no
VAT-INTL-054,a fee
VAT-INTL-055,levy
VAT-INTL-056,a remuneration
VAT-INTL-057,no
VAT-INTL-058,amounted to a tax of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of a total of 
VAT-INTL-059,a remittance
VAT-INTL-060,he was a sailor
VAT-INTL-061,a remittance
VAT-INTL-062,a stag
VAT-INTL-063,switzerland
VAT-INTL-064,a saas company from japan
VAT-INTL-065,in sterreich
VAT-INTL-066,sterreich
VAT-INTL-067,in switzerland
VAT-INTL-068,afghanistan
VAT-INTL-069,in a hotel
VAT-INTL-070,in switzerland
VAT-INTL-071,Vienna
VAT-INTL-072,switzerland
VAT-INTL-073,in sterreich
VAT-INTL-074,sterreich
VAT-INTL-075,in the usa
VAT-INTL-076,in switzerland
VAT-INTL-077,in switzerland
VAT-INTL-078,a small house on a osterreichischen farm
VAT-INTL-079,a private person in france
VAT-INTL-080,a switzerland
VAT-INTL-081,a british marketing agency
VAT-INTL-082,a switzerland
ESTG27-001,"he holds private Aktien of the same company in the value of 5.000 Euro and receives thus anteilig 2,000 Euro Dividende"
ESTG27-002,no
ESTG27-003, 27 EStG 1988
ESTG27-004,3.000 Euro
ESTG27-005,no
ESTG27-006,he receives the rest
ESTG27-007, 27 EStG 1988
ESTG27-008,a tax on the profits of the future
ESTG27-009,no
ESTG27-010, 27 EStG 1988
ESTG27-011,"amounted to a total of 500,000 euros"
ESTG27-012,no
ESTG27-013, 27 EStG 1988
ESTG27-014,no
ESTG27-017, 27 EStG 1988
ESTG27-018, 27 EStG 1988
ESTG27-019, 27 EStG 1988
ESTG27-020,no
ESTG27-021, 27 EStG 1988
ESTG27-022,a not under the tax law
ESTG27-023,Stiftungseingangssteuer
ESTG27-024, 27 EStG 1988
ESTG27-025, 27 EStG 1988
ESTG27-026,no
ESTG27-027,no
ESTG27-028,Frau Lang erhält von ihrer österreichischen Privatstiftung eine Umstellung in Form einer Immobilie
ESTG27-029, 27 EStG 1988
ESTG27-030,no
ESTG27-031, 27 EStG 1988
ESTG27-032,6.000 Euro
ESTG27-033,tax
ESTG27-034,unanswerable
ESTG27-035, 27 EStG 1988
ESTG27-036, 27 EStG 1988
ESTG27-037,yes
ESTG27-038,no
ESTG27-039,taxation
ESTG27-040,yes
EMP-001,no
EMP-002,a remuneration scheme
EMP-003,no
EMP-004,no
EMP-005,no
EMP-006,no
EMP-007,if he has to pay tax
EMP-008,no
EMP-009,no
EMP-010,no
EMP-011,no
EMP-012,amounted to a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of a net income of
EMP-013,a banker
EMP-014,no
EMP-015,no
EMP-016,a holiday period
EMP-017,no
EMP-018,sind er es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es es e
EMP-019,no
EMP-020,if this fix amount is part of their taxable income
EMP-021,i am a pensioner
EMP-022,a remittance
EMP-023,stipend
EMP-024,a salary
EMP-025,if the company is a public company
EMP-026,no
EMP-027,a remittance
EMP-028,no
EMP-029,tax
EMP-030,no
EMP-031,a remuneration
EMP-032,a pension
EMP-033,yes
EMP-034,no
EMP-035,no
EMP-036,no
EMP-037,
EMP-038,no
EMP-039,a remittance
EMP-040,no
EMP-041,"60,000"
EMP-042,no
EMP-043,no
EMP-044,8.000€
EMP-045,no
EMP-046,a
EMP-047,a stipend
EMP-048,2.500 €
EMP-049,no
EMP-050,a company car
EMP-051,ten
EMP-052,a stag
EMP-053,a yoga teacher
EMP-054,no
EMP-055,e-bike
EMP-056,yes
EMP-057,3 Euro per day
EMP-058,a tax-free holiday
EMP-059,a
EMP-060, 4c
EStG-23-001,private Vermögensverwaltung
EStG-23-002,no
EStG-23-003, 23 EStG
EStG-23-004,no
EStG-23-005,no
EStG-23-006,no
EStG-23-007,a).
EStG-23-008,no
EStG-23-009,no
EStG-23-010,no
EStG-23-011,no
EStG-23-012,no
EStG-23-013, 23 EStG
EStG-23-014,no
EStG-23-015,no
EStG-23-016,no
EStG-23-017, 23 EStG
EStG-23-018, 23 EStG
EStG-23-019,no
EStG-23-020,no
EStG-23-021,a sailor
EStG-23-022,no
EStG-23-023,no
EStG-23-024,no
EStG-23-025,no
EStG-23-026,no
EStG-23-027,
EStG-23-028,kvw
EStG-23-029,no
EStG-23-030,a
EStG-23-031,no
EStG-23-032,a kilo
EStG-23-033,he is a free person
EStG-23-034,he is a self-employed person
EStG-23-035,
EStG-23-036,a family
EStG-23-037,no
EStG-23-038,he is a private person
EStG-23-039,a stipend
EStG-23-040, 23.
EStG-23-041,no
EStG-23-042,a part of his forest
EStG-23-043,no
EStG-23-044,no
EStG-23-045,
EStG-23-046,no
EStG-23-047, 23 Z 2
EStG-23-048,no
EStG-23-049,no
EStG-23-050, 23 EStG
EStG-23-051,a stagiaire
EStG-23-052, 23 EStG
EStG-23-053,no
EStG-23-054,no
EStG-23-055,he is a pensioner
EStG-23-056,agricultur
EStG-23-057,no
EStG-23-058,a monopoly
EStG-23-059,no
EStG-23-060,no
SELF-001,                                                                          
SELF-002,a new tax law
SELF-003,a reversal of the original tax rate
SELF-004,a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of a maximum of 
SELF-005,                                                                          
SELF-006,a
SELF-007,a tax on profits
SELF-008,no
SELF-009,a tax on the income of the investor
SELF-010,                                                                          
SELF-011,income tax
SELF-012,group tax
SELF-013,1889
SELF-014,a minimum of ten percent of gross domestic product
SELF-015,ad hoc documents
SELF-016,abolition of the tax on speculative sales
SELF-017,adolf schweiz
SELF-018,a remittance
SELF-019,a tax on the income of the person
SELF-020,taxation of income
SELF-021,steuern
SELF-022,                                                                          
SELF-023,a remittance
SELF-024,a tax on the goods
SELF-025,austerity tax
SELF-026,loss of income
SELF-027,ten percent
SELF-028,tax on child labour
SELF-029,a degressive tax
SELF-030,tax on a person
SELF-031,steuer
SELF-032,a tax on the income of the state
SELF-033,a tax on capital gains
SELF-034,no
SELF-035,tax on income
SELF-036,kommunialsteuergesetz
SELF-037,taxation of capital
SELF-038,sterreichisches Steuerzahl
SELF-039,a company
SELF-040, 10 EStG
SELF-041, 22 EStG
SELF-042, 4 Abs. 1 EStG
SELF-043,steuer
SELF-044, 25 EStG
SELF-045, 2 EStG
SELF-046,                                                                          
SELF-047,a service contract
SELF-048,a remittance
SELF-049,a monopoly on the production of goods
SELF-050,a person
SELF-051,afghans
SELF-052,a year after the end of the tax year
SELF-053, 115 BAO
SELF-054, 19 EStG
SELF-055, 18 EStG
SELF-056, 3 EStG
SELF-057, 15 EStG
SELF-058, 17 EStG
SELF-059,afghans
SELF-060, 33 EStG i.V.m.  7)
SELF-061, 131 BAO
SELF-062,a reformed labour law
SELF-063,taxation
SELF-064,a remittance
SELF-065,a tax on the income of the state
SELF-066,steuer
SELF-067,a new tax code
SELF-068,taxes
SELF-069,digital tax
SELF-070,when the registrars are notified
SELF-071,a revision of the tax code
SELF-072,                                                                          
SELF-073,no
SELF-074,taxation of small businesses
SELF-075,a tax on the sale of goods
SELF-076,a tax on investment
SELF-077,stipend
SELF-078,levy
SELF-079,2.25%
SELF-080,a tax on income
SELF-081,a new tax on income
SELF-082,australische Steuerzahlergesetz
