id,answer
CORP-TAX-024,3.5. Lieferungen im privaten Reiseverkehr In privaten innergemeinschaftlichen Reiseverkehr gilt grundsätzlich das Ursprungslandprinzip. Lieferungen von Waren an Letztverbraucher werden d a- her in dem Mittag
CORP-TAX-025,In  8 Abs 4 Z 2 lit c KStG. 2.3. In  8 Abs 1 KStG. Allgemeines: In  8 Abs 4 Z 2 lit c KStG
CORP-TAX-026,Under what conditions is the loss-abzug based on  8 Abs. 4 Z 2 lit. b KStG not 75 % limit?
CORP-TAX-027, 9 KStG
CORP-TAX-028,"The financial link to a group member must be maintained for at least a year, and must be maintained for at least a year."
CORP-TAX-029,"The group dividend can be calculated only with the own profits, the group dividend can therefore also be calculated with the shareholdings of the other company group."
CORP-TAX-030,a) b) b) b) c) Gruppenträger Gruppenträger Gruppenträger Gruppenträger Gruppenträger Gruppenträger Gruppenträger Gruppenträger Gruppenträger Gruppenträger Gruppenträger Gruppenträger Gruppenträger Gruppenträger Gruppenträger Gruppenträger Gruppenträger
CORP-TAX-031,"In sterreich gelten je nach Einkommenshöhe unter­ schiedliche Steuertarifstufen. Also gibt es certain Steuerabsetzbeträges, die zuzahlende Steuer reduzieren. This chapter informs you about:"
CORP-TAX-032,"In der Regel sind die Steuerrechtlichen Verluste der unmittelbaren beteiligten Inlandis lediglich die Steuerrechtlichen Verluste der unmittelbaren beteiligten Inlandis r, wenn es a Körperschaft handelt"
CORP-TAX-033,"The international taxation of capital is a system of tax-neutrality, which is a system of tax-neutrality, which is a system of tax-neutrality, which is a system of tax-"
CORP-TAX-034,"A profit from a capital stock bet is a loss of a stock, which is a loss of a stock, which is a loss of a stock, which is a loss of a stock, which"
CORP-TAX-035,The German company A -GmbH is a subsidiary of A -GmbH. The German company B -GmbH is a subsidiary of A -GmbH. The German company
CORP-TAX-036,The option to tax the tax efficiency of a stock exchange in the context of a restructuring has a positive effect on the tax efficiency of the stock exchange in the context of a restructuring.
CORP-TAX-037,"When the participation in an ausländische stock exchange is low-taxed, the company's stricken point is in the eradication of passivei n- kunfte."
CORP-TAX-038,2.7. Abgleichsfähige Aufwendungen ( 11 KStG) Neben den nach den Gewinnermittlu ngsvorschriften des EStG abzugsfähigen Betriebsausgaben sind
CORP-TAX-039,2.7. Abgleichsfähige Nutzungs ( 11 KStG) Neben den nach den Gewinnermittlu ngsvorschriften des EStG abzugsfähigen Betriebsausgaben sind 
CORP-TAX-040,Under which conditions are loans not able to be financed for internal internal financing?
CORP-TAX-041, 4 Abs 1 EStG definiert den Gewinn als die doppelte Buchführung ermittelte Unterschiedsbetrag zwischen Betriebsvermögen am Schluss ...
CORP-TAX-042,The income of an austere Gesellschaft is calculated according to  5 Abs 1 EStG and the other regulations of EStG and KStG. Passive income is calculated according to  10a Abs 2
CORP-TAX-043,The  7–12 KStG are a typical example of the transfer of trade revenue to a calculating company.
CORP-TAX-044,Yes
CORP-TAX-045," If the company is under the control of the beneficiary, the loss of the company's assets can be attributed to the beneficiary."
CORP-TAX-046,The BAO for profit is a (sample) tax obligation for the loss of shares in a group ( 9 KStG) in the event of a merger ( 8 KStG) or 
CORP-TAX-047,The gross income of a company after a sale of its shares is not taxable.
CORP-TAX-048," 10 KStG enthält die Definition der internationalen Schachtelbeteiligung, Abs 3 r..."
CORP-TAX-049,The tax liability of an overseas group member is only the tax liability of the company group.
CORP-TAX-050,"The M -AG is for the case that the part-value of the T -AG is lower than the current part-value, in contrast to the additional acquisition costs of the T -AG, which are essentially a"
CORP-TAX-051," 7–12 KStG gelten für eine Unternehmensgruppe mit inländische Gruppenträger, profitable Inlandstochter, Verlusttochter im Land (with Vorgruppen losses) und Verlusttochter in der EU."
CORP-TAX-052,The tax consequences of a group-beating are a total tax burden on the individual beneficiary.
CORP-TAX-053,No
CORP-TAX-054,The 'option for tax effectiveness' is a choice that is made by the 'option for tax efficiency'.
CORP-TAX-055,The current reserve is a surplus of 10 Abs 1 KStG.
CORP-TAX-056,"3.1. Gesamtschuldner (Mitschuldner zur ungeteilten Hand,  891 ABGB), ( 6 Abs 1 BAO). Gesamtschuld bedeutet, dass jeder der Beteiligten für die gesamte Steue "
CORP-TAX-057,"The statutory provisions of the Act do not apply to the taxable assets of the company, but to the assets of the company, which are taxable in the event of a taxation of the corporation."
CORP-TAX-058, 10 Abs 1 KStG are only a few recurring profits from a capital stock beteiligung.
CORP-TAX-059, Taxes on income and persons;  Taxes on income and persons;  Taxes on income and persons;  Taxes on income and persons;  Taxes on income and persons
CORP-TAX-060,The tax rate is a tax rate that is imposed on income tax.
TAX-INTL-001,"ff Unbeschränkt steuerpflichtig sind Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in sterreich haben. Ein Wohnsitz in sterreich haben Personen, die in der Bundesgebiet über eine Wohnung verfügen"
TAX-INTL-002,"Unbeschränkt steuerpflichtig sind Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in sterreich haben."
TAX-INTL-003,"ff Unbeschränktsteuerpflicht Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in sterreich haben."
TAX-INTL-004,a) a) a) b) c) d) e) f) e) f) e) f) e) f) e) f) 
TAX-INTL-005,"In diesem Zusammenhang ist es important, dass Sie Ihren aktuellen Personstand (mit Datum) am Formular L 1 oder E 1 angeben. Wichtig Sie müssen für jedes Kind eine eigene Beilage L 1k füllen"
TAX-INTL-006,"ff Unbeschränkt steuerpflichtig sind Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in sterreich haben."
TAX-INTL-007,No
TAX-INTL-008,103 Hinweis Aufwendungen der privaten Lebensführung (z. b. Kosten für Lebens­ mittel und Güter des täglichen Bedarfs) können Sie in Ihrer Arbeit­ ­ nehmerveranlageung grundsätzlich nicht
TAX-INTL-009,"ff Unbeschränkt steuerpflichtig sind Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in sterreich haben."
TAX-INTL-010,"ff Unbeschränkt steuerpflichtig sind Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in sterreich haben. Ein Wohnsitz in sterreich haben Personen, die in der Bundesgebiet über eine Wohnung verfügen"
TAX-INTL-011,"ff Unbeschränkt steuerpflichtig sind Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in sterreich haben. Ein Wohnsitz in sterreich haben Personen, die in der Bundesgebiet über eine Wohnung verfügen"
TAX-INTL-012,no
TAX-INTL-013,a) a) a) b) c) d) e) f) ) b) c) d) e) f) ) b) c)
TAX-INTL-014,no
TAX-INTL-015,a).
TAX-INTL-016,"a person dokumentiert nur 65 Tage in ihrer Wiener Zweitwohnung, mietet aber zusätzlich für zwei Monate ein Appartement und hält sich insgesamt sechs Monate beruflich in sterreich – "
TAX-INTL-017,Yes
TAX-INTL-018,A foreign season worker remains aufgrund mehrerer aufeinanderfolgenden Einsätze insgesamt mehr als sechs Monate in sterreich.
TAX-INTL-019,Was he in sterreich at the start of his employment?
TAX-INTL-020,"ff Unbeschränkt steuerpflichtig sind Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in sterreich haben. Ein Wohnsitz in sterreich haben Personen, die in der Bundesgebiet über eine Wohnung verfügen"
TAX-INTL-021,a).
TAX-INTL-022, 1 Abs. 4 EStG 1988  1 Abs.
TAX-INTL-023,Is this a state of emergency?
TAX-INTL-024,No
TAX-INTL-025, 2 Abs 5 KStG  2 Abs 5 KStG  2 Abs 5 KStG  2 Abs 5 KStG  2 Abs 5 KStG  2 Abs
TAX-INTL-026,Familienbonus Plus or the Alleinverschuldungsbetrag can be contested in the Veranlassung.
TAX-INTL-027,if an EU - and EWR Member State exists
TAX-INTL-028,No
TAX-INTL-029,Are extraordinary Belastungs nach  34 EStG 1988 and  35 EStG 1988 gemäß a limited tax obligation applicable?
TAX-INTL-030, 102 EStG 1988?
TAX-INTL-031,Yes
TAX-INTL-032,No
TAX-INTL-033,                        
TAX-INTL-034,Yes
TAX-INTL-035,"The obligation to pay tax is already a duty of the Austrian residence, if the Austrian Inlandseignte continue to be achieved."
TAX-INTL-036,4.2. hnliche Anwendungsbereich Der hnliche Anwendungsbereich der von sterreich abgeschlossenen A b- kommen ist unterschiedlich.
TAX-INTL-037,"c) Gehälter, Löhne und ähnliche Vergütungen dürfen nur aus s- staat besteuert werden, es sei denn, die Arbeit wird im anderen Vertrag aus s- staat"
TAX-INTL-038,Foreign income from an unemployed person or an ausländische pensioner are taxed in sterreich under the Progressionsvorbehalt if this is a double taxation agreement between sterreich and the respective source state.
TAX-INTL-039,The                        
TAX-INTL-040,Austrian tax law is a fundamental part of the Austrian taxation system.
TAX-INTL-041,"sterreichische Fachzeitschriften Zeitschrift für Abgaben -, Finanz - und Steuerrecht (AFS, vor allem UFS ak tuell); ecolex – Fachzeitschrift für Wirtschaftsrecht"
TAX-INTL-042,if this is a double taxation agreement between Austria and the respective source state.
TAX-INTL-043,a) Ansässigkeitsstaat iSd DBA von Frau B ist Deutschland. Mit den Einkünften aus kaufmännischer Beratung unterliegt sie in sterreich der beschränkt
TAX-INTL-044,"In DBA-Fällen, wirtschaftliche Zuordnung und nicht allein der späteren Zuordnung der Zuordnung von Einkünften gelten grundsätzlich als maßgeblich."
TAX-INTL-045, 1 Abs 2 EStG.
TAX-INTL-046," 98 EStG 1988,  98 EStG 1988,  98 EStG 1988,  98 EStG 1988,  98 EStG 1988"
TAX-INTL-047,"steuer ­ befreit, if this is based on a doublebesteuerung agreement between sterreich and the respective source state."
TAX-INTL-048,"The double taxation agreement between Austria and the respective ­ ligen ­ country means that the foreign incomes which have been ­ taxable in Austria are also taxed in Austria, so Austria as an ­ l"
TAX-INTL-049,"In grenzüberschreitenden Fällen mit Deutschland, Schweiz oder den USA wird es stets geprüft, ob eine DBA besteht?"
TAX-INTL-050,4.1. Begriffliche Doppelbesteuerungsabkommen 4.1. Begriffliche Doppelbesteuerungsabkommen (DBA) sind zweiseitige völkerrechtliche Vertr a- ge (St
TAX-INTL-051,"a) Ausländische Personengesellschaften, die mit inländischen Personengesel l- schaften vergleichbar sind, werden als steuerlich transparent behandelt. Die Zweigniederlassung der Deutschen KG gilt "
TAX-INTL-052,No
TAX-INTL-053,"b e- schränkte Steuerpflicht -  98–102 EStG 1. Umfang der beschränkte Steuerpflicht Beschränkt steuerpflichtig sind natürliche Personen, die in der Land nicht ihren Wohnsitz"
TAX-INTL-054,"a) Ausländische Personengesellschaften, die mit inländischen Personengesel l- schaften vergleichbar sind, werden als steuerlich transparent behandelt. Die Zweigniederlassung der deutschen KG gilt"
TAX-INTL-055,"ff Unbeschränkt steuerpflichtig sind Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in sterreich haben. Ein Wohnsitz in sterreich haben Personen, die in der Bundesgebiet über eine Wohnung verfügen"
TAX-INTL-056,1. The extent of the beschränkte tax obligation is limited taxable are natural persons who in the Inland neither their residence nor their ordinary stay ( 1 Abs 3 EStG) 2. The be- schränkte tax obligation
TAX-INTL-057,"ff Unbeschränkt steuerpflichtig sind Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in sterreich haben. Ein Wohnsitz in sterreich haben Personen, die in der Bundesgebiet über eine Wohnung verfügen"
TAX-INTL-058,A slowakisches Unternehmen stellt Arbeitskräfte zur Arbeitslosigkeit in sterreich. So kann es ohne österreichische Betriebsstätten auch ohne österreichische Betriebsstätten ernsthaften Steuerpflicht nicht
TAX-INTL-059,"a) Ausländische Personengesellschaften, die mit inländischen Personengesel l- schaften vergleichbar sind, werden als steuerlich transparent behandelt. Die Zweigniederlassung der deutschen KG gilt"
TAX-INTL-060,"ff Unbeschränkt steuerpflichtig sind Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in sterreich haben. Ein Wohnsitz in sterreich haben Personen, die in der Bundesgebiet über eine Wohnung verfügen"
TAX-INTL-061, 98 EStG 1988
TAX-INTL-062,"ff Unbeschränkt steuerpflichtig sind Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in sterreich haben. Ein Wohnsitz in sterreich haben Personen, die in der Bundesgebiet über eine Wohnung verfügen"
TAX-INTL-063,"In  98 Abs 1 ESt G genannten Einkünfte ten, Herr M hat in sterreich weder ein Wohnsitz, noch seine gewöhnlichen Aufenthalt. ( Kontrollfrage"
TAX-INTL-064,"ff Unbeschränkt steuerpflichtig sind Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in sterreich haben. Ein Wohnsitz in sterreich haben Personen, die in der Bundesgebiet über eine Wohnung verfügen"
TAX-INTL-065,No
TAX-INTL-066,"ff Unbeschränkt steuerpflichtig sind Personen, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in sterreich haben."
TAX-INTL-067,When the holder of the interest has resided in the country or a foreign subsidiary of an ausländische credit institution or the value paper of an inländische holder has been given.
TAX-INTL-068,"a) Ausländische Personengesellschaften, die mit inländischen Personengesel l- schaften vergleichbar sind, werden als steuerlich transparent behandelt. Die Zweigniederlassung der Deutschen KG gilt "
TAX-INTL-069,1. The extent of the beschränkte tax obligation is limited to natural persons who in the Inland neither their residence nor their ordinary stay ( 1 Abs 3 EStG) 2. The be- schränkte tax obligation is only
TAX-INTL-070,"149 Eine Pflichtveranlage mit der Formularbeilage L 1i ist also dann durchzu ­ führen, wenn Sie in Jahr 2025 beschränkt steuerpflichtig waren, weil Sie keinen Wohnsitz oder gewöhnlichen Aufenthalt in"
TAX-INTL-071,"When a worker is a taxable employee under the EStG, the EStG is a taxation system that allows the employer to pay the EStG tax on the employee's income."
TAX-INTL-072,a.
TAX-INTL-073,                        
TAX-INTL-074,steuerpflichtige Einkommen
TAX-INTL-075,The loss-abzug is limited to certain inflow losses only for certain foreign losses.
TAX-INTL-076,Is the progressionsermäßigung for the evaluation of patent rights in a limited tax obligation excluded?
TAX-INTL-077,"b) für ausländische Unternehmer, die keine Steuerschuld auf den Leistungsgrenzen r übergegangen sind (vgl  1 Abs 1 VO), und folglich keine österreichische Umsatzsteuer schulden;"
TAX-INTL-078,nnnnnnnnnnnnnnnnnnnnnnnn
TAX-INTL-079,                        
TAX-INTL-080,a person can receive a visa exemption if she has been in Austria for less than five years and is now back in Austria.
ESTG-NEW-001,"nnQuestion: Herr Koller betreibt seit 2022 Ethereum-Staking über a dezentralen Staking-Pool. In Jänner 2026 werden he 1,8 ETH als"
ESTG-NEW-002,"Frau Dietrich hält 500 Aktien der Muster AG (Anschaffungskosten EUR 40 pro Aktie). Die Hauptversammlung hat im Mai 2026 eine Kapitalerhöhung aus Gesellschaftsmitteln, in dem"
ESTG-NEW-003,"When is the tax relevant increase, and how high are the acquisition costs of BTC-X?"
ESTG-NEW-004,Liegt einsteuerpflichtiger Preis bei der Einzahlung und/oder bei der Entnahme vor?
ESTG-NEW-005,BTC to WBTC is a tax-free transfer or a tax-free transfer?
ESTG-NEW-006,Frau Berger erhält im April 2026 an Airdrop of 10.000 Tokens of the project AlphaDAO'.
ESTG-NEW-007,yes
ESTG-NEW-008,"In 2024, Mr Maier and Frau Maier sold 30 ETH from the common Wallet to EUR 3.300/ETH. The exchanges have no written agreement on the internal arrangement of the rewards or on the number of redemptions."
ESTG-NEW-009,no
ESTG-NEW-010,Was ist das Unstaking einesteuerpflichtige Vorgänge?
ESTG-NEW-011,Frau Lang möchte den Gesamtverlust aus Krypto gegen die Dividenden verrechnen.
ESTG-NEW-012, 27b EStG
ESTG-NEW-013,                        
ESTG-NEW-014, 33 EStG
ESTG-NEW-015,Is this view correct?
ESTG-NEW-016,"The tax consequences of the acquisition, sale and sale are a number of tax consequences."
ESTG-NEW-017,How are the acquisition costs to be determined and is the sale taxable?
ESTG-NEW-018, 27 Abs. 8 EStG
ESTG-NEW-019,Herr Brandstätter ist der österreichischen Steuerresident und besitzt Aktien der US-amerikanischen Y-Corp. Im August 2026 führt Y-Corp einen Reverse Stock Split' 1:10 durch (10
ESTG-NEW-020,– automatischem Re-Staking oder erst bei Bezahlung und Auszahlung auf die Wallet?
VAT-DOM-001,                        
VAT-DOM-002, 3 Abs 8 UStG
VAT-DOM-003,                        
VAT-DOM-004,sterreich sterreich sterreich sterreich sterreich sterreich sterreich sterreich sterreich sterreich sterreich sterreich sterreich sterreich sterreich sterreich 
VAT-DOM-005,                        
VAT-DOM-006,                        
VAT-DOM-007,                        
VAT-DOM-008," 3 Abs 8 UStG am Anfang der B e- förderung, dh in sterreich."
VAT-DOM-009,Is this use after  3a Abs. 1a Z 1 an other - ting -ting -ting -ting -ting -ting -ting -ting -ting -ting 
VAT-DOM-010,Graz.
VAT-DOM-011, 3 Abs 8 UStG.
VAT-DOM-012,Is the performance to be a production or a delivery?
VAT-DOM-013," 3 Abs 8 UStG am Beginn der B e- förderung, dh in sterreich."
VAT-DOM-014,Belgien
VAT-DOM-015,a private person with Wohnsitz in Austria
VAT-DOM-016,                        
VAT-DOM-017, 3 Abs. 6
VAT-DOM-018,                        
VAT-DOM-019, 3a Abs 11 lit c UStG
VAT-DOM-020,Does the power plant remain in the third-country region because the recipient is in Switzerland?
VAT-DOM-021,"b) Die Gemeinde G bietet keine eigene Wasserwerke, sondern mehrere in ihrem Eigentumsstehende Geschäftsflächen langfristig private Unternehmer. Sie argued, dass die Vermietung eines allgemeinen Unternehmerstatus der Gemeinde nicht von"
VAT-DOM-022,Lizenziert für: Viktoria.Schwab@aau.at F. Umsatzsteuer / III. Der Unternehmer ( 2 Abs 1 UStG) Seite | 320 Beispiele: 1. Die X-
VAT-DOM-023,Is this a good thing?
VAT-DOM-024,a).
VAT-DOM-025,yes
VAT-DOM-026,b EStG 1988.
VAT-DOM-027,a) The activity a ls Aufsichtsrats member is...
VAT-DOM-028,"a Konzernunternehmen of the customer, additional 8.000 Euro directly to the agentur, so that the performance to these conditions is reflected in the calculation basis."
VAT-DOM-029,iHv 100
VAT-DOM-030, 6 UStG
VAT-DOM-031, 4 UStG
VAT-DOM-032, 16 UStG
VAT-DOM-033, 4 UStG
VAT-DOM-034, 3 Abs 8 UStG
VAT-DOM-035,"a natural person is a member of the Aufsichtsrat of an Aktiengesellschaft and receives for this activity taxation and travel costsertes. Sie argumentates, the control activities will be e- n responsible"
VAT-DOM-036," 2 Abs 1 UStG: “Unternehmer ist, wer eine g ewerbliche oder berufliche Tätigkeit sel b- constantly ausübt. ... Gewerblich oder beruflich ist jede"
VAT-DOM-037, 3a Abs 11 lit c UStG
VAT-DOM-038,                        
VAT-DOM-039,Yes
VAT-DOM-040, 2 Abs 1 UStG
VAT-DOM-041,"a Austrian Unternehmer sells a machine to an Austrian AG and beförderts it with its own Lkw directly in Switzerland. Is the delivery after  7 UStG taxable, if the purchaser"
VAT-DOM-042,yes
VAT-DOM-043, 7 Abs. 1 Z 3  7 Abs. 1
VAT-DOM-044,a) Ansässigkeitsstaat iSd DBA von Frau B ist Deutschland. Mit den Einkünften aus kaufmännischer Beratung unterliegt sie in sterreich der beschränkt
VAT-DOM-045,"a) In the preceding year, the deliveries to Austrian private customers were € 20.000,–. b) In the preceding year, the deliveries to Austrian private customers were € 40.000,–. Die Ware"
VAT-DOM-046, 6 Abs 1 Z 1 iVm  8 UStG
VAT-DOM-047,Is  8 Abs. 1 Z 2 applicable?
VAT-DOM-048, 8                       
VAT-DOM-049,yes
VAT-DOM-050, 8
VAT-DOM-051, 9?
VAT-DOM-052,No
VAT-DOM-053,no
VAT-DOM-054,62 % of grenzüberschreitenden transports and to 38 % of inlandscharter. Die Airline fliegt nicht ausschließlich auf Auslandsstrecken. Greift die Befreiung
VAT-DOM-055,Yes
VAT-DOM-056,"A Verlag sells a printed week-day newspaper, which is a series of advertisements and advertising pages, but otherwise appears as a classical periodical press-magazine. It is a single price. Underlie the delivery"
VAT-DOM-057,Is the 10%-Saatz applicable?
VAT-DOM-058,                        
VAT-DOM-059,Yes
VAT-DOM-060,F. Umsatzsteuer / III. Der Unternehmer ( 2 Abs 1 UStG) Seite | 321 2. Beginn und Ende der entrepreneurial activity To fund the entrepreneurial enterprise is not necessary that b e- reits Umsätze
VAT-DOM-061,                        
VAT-DOM-062,Lizenziert für: Viktoria.Schwab@aau.at D. Körperschaftsteuer / IV. Besteuerung von Kapitalgesellschaften Seite | 238 Beispiele: 1. A Gesellschafter wendet eine
VAT-DOM-063,"a) a third-country manufacturer of a particular type of agricultural products, or b) a manufacturer of a particular type of agricultural products, or c) a manufacturer of a particular type of agricultural products"
VAT-DOM-064,"In the Netherlands, the goods are mainly exported to the United States, but are mainly exported to other countries."
VAT-DOM-065,                        
VAT-DOM-066,a) The possibility to privatize the firm's own PKW poses a risk and leads to Einkünften from nothing- lb- occupied work. After  4 Sachbezugs-VO
VAT-DOM-067,                        
VAT-DOM-068," 12 UStG Seite | 377 Beispiele: 1. Unternehmer P erwirbt eine Fiskal-Lkw (vorsteuerabzugsberechtigt), die er zu 60% für seine Betrieb und 40%"
VAT-DOM-069,a) a) b) c) d) c) d) e) f) e) f) g) h) i) f) g) 
VAT-DOM-070,                        
VAT-DOM-071,                        
VAT-DOM-072, 3 Abs 8 UStG  3 Abs 8 UStG  3 Abs 8 UStG  3 Abs 8 UStG  3 Abs 8 UStG  3 Abs 8 UStG 
VAT-DOM-073, 3 Abs 8 UStG  3 Abs 8 UStG  3 Abs 8 UStG  3 Abs 8 UStG  3 Abs 8 UStG  3 Abs 8 UStG 
VAT-DOM-074,Die wirtschaftliche Zusammenhang ist abhängig von der wirtschaftlichen Zusammenhang.
VAT-DOM-075,A businessperson is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is
VAT-DOM-076,92                        
VAT-DOM-077,                        
VAT-DOM-078,                        
VAT-DOM-079, s- terreich  s- terreich F. Umsatzsteuer / IV. Lieferungen und sonstige Leistungen (Grundtatbestand) Seite | 342 der österreichische eBook-Verlag das
VAT-DOM-080,115 These include: • Staying costs • Costs for medical supplies and medical care • Travel costs to and from the hospital • The cost of a caretaker’s allowance and a budgetary allowance (the amount of allowance
GRESt-AT-001,85%
GRESt-AT-002, 13 Abs 4 KStG
GRESt-AT-003,Yes
GRESt-AT-004,A company kauft a fabrikgebäude inklusive der fest in der Boden verankerten Produktionsmaschinen.
GRESt-AT-005,Yes
GRESt-AT-006," der unentgeltliche or teilentgeltliche Erwerb eines Betriebsgrundstücks (nicht Land- und Fortwirtschaft) im Zuge einer Betriebs-, Teilbetriebs- oder Mitunternehmeranteilsübertrag"
GRESt-AT-007,a- lismus der Unternehmensbesteuerung
GRESt-AT-008,1.200.000 Euro
GRESt-AT-009,A possible Umsatzsteuer in relation to the land area (vgl  6 Abs 1 Z 9 lit a iVm Abs 2 UStG) belongs as part of the counterleistung to the Bemessungsgrundlage.
GRESt-AT-010,"A Käufer erwirbt eine Grundstück, auf dem er verpflichtet, innerhalb von zwei Jahren ein Haus durch einen von der Verkäufer bestimmten Generalunternehmer (Bauherrenmodell) zu bauen (Bauherren"
GRESt-AT-011, 4 Abs 1 GrEStG.
GRESt-AT-012,5. Steuersätze Seit der StRef 2015/2016 wird für unentgeltliche Grundstückserwerbe ein (dreifachen) Einheitswert der wesentli ch stärker am Verkehrswert orie n-
GRESt-AT-013,A landwirtschaftliche Betrieb wird auf einem Fremden (nicht Familienkreis) verkauft. Welche Steuersatz kommt zur Anwendung?
GRESt-AT-014,"In einem gewöhnlichen Kaufvertrag über eine Immobilie wird die Steuerschuld auf der Tagesordnung, in dem die Entgelt zugeflossen ist, dh 15. Juli (oder 15. Juli (oder 15. Juli (oder 15."
GRESt-AT-015,A buyer and a seller schließen einen Kaufvertrag über eine Eigentumswohnung ab. Who is responsible for the payment of the Grunderwerbsteuer?
GRESt-AT-016, 1 Abs 1 Z 4 GrEStG  1 Abs 2 GrEStG  1 Abs 2 GrEStG  1 Abs 2 GrEStG  1 Abs 2 GrEStG 
GRESt-AT-017,In which Frist a tax-free acquisition must be shown the financial amt?
GRESt-AT-018,A land is surveyed in a zoning zone. What is the basis for the measurement of the land?
GRESt-AT-019,"– (€ 250.000,– abzügl Be- messungsgrundlage für die Wohnung in Klagenfurt) , der Rest der Beme s- sungsgrundlage fällt in "
GRESt-AT-020,a) a- lismus der Unternehmensbesteuerung
GRESt-AT-021, 1 Abs 1 Z 1 GrEStG  1 Abs 1 Z 1 GrEStG  1 Abs 1 Z 1 GrEStG  1 Abs 1 Z 1 GrEStG  1 Abs 1
GRESt-AT-022,                        
GRESt-AT-023,In all the genannten Fällen sind treuhändige Gesellschaftsanteile dem Treugeber zu rechnen.
GRESt-AT-024,5.4. Grundstücksübernahme – – Grund und Boden ist mit dem Buchwert im Zeitpunkt der Entnahme u- setzen. This unterstands vor allem eine Aufdeckung der stillen Reserven. Da- von
GRESt-AT-025,"If you buy a small piece of land for 900 Euro, you will be taxed 900 Euro for that purchase."
GRESt-AT-026,                        
GRESt-AT-027,Yes
GRESt-AT-028,"F. Umsatzsteuer / IV. Lieferungen and other Leistungen (Grundtatbestand) Seite | 330 Bei den sonstigen Leistungen hingegen gilt der Leistungsort auch als Ve r- brauchsort, wherein"
GRESt-AT-029,In einem Liegenschaftstauschvertrag wird die Grunderwerbsteuer iHv iHv iHv iHv iHv iHv iHv iHv i
GRESt-AT-030,"a) In der Regel, es ist  208 Abs 1 UGB eine Wertaufholung vorzu nehmen. ( Kontrollfrage) Frage C 5 a) Wenn die Gegenleistung weniger als die H"
GRESt-AT-031,"Person A zahlt Person B 10.000 Euro, so B zahlt that right. Is this payment the basis of the basic revenue tax?"
GRESt-AT-032,                        
